DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,123,45,-2,-3,6,0,0.00000,0.00000.1,0.1,4090802661,93,43,1,-1,1737978310,AQI
2025-03-09 14:04:15-07:00,21.92,284.306,12.357000000000001,8.2425,17.556,398.0,20.9,34.4,0.26,1.07,1.38,0.0,0.0,1,14.05,18.77,35.01,1,-49,26.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.3672
2025-03-09 14:05:15-07:00,21.92,285.52700000000004,11.619,8.4,17.064,398.0,21.0,34.4,0.24,0.97,1.07,0.0,0.0,1,14.02,5.3,35.29,1,-49,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.1888000000000005
2025-03-09 14:06:15-07:00,21.92,287.749,10.674,8.862,16.764,398.0,21.0,34.4,0.12,0.63,0.69,0.0,0.0,1,13.98,1.5,30.64,1,-50,26.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8568000000000002
2025-03-09 14:07:15-07:00,21.92,296.252,11.151000000000002,7.5705,17.628,398.0,21.0,34.4,0.27,0.9,1.33,0.0,0.0,1,13.98,0.42,30.94,1,-51,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.2456000000000005
2025-03-09 14:08:16-07:00,21.92,288.761,12.033,8.673,15.972,398.0,20.9,34.4,0.09,0.72,0.89,0.0,0.0,1,13.95,0.12,34.05,1,-49,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.7704
2025-03-09 14:09:15-07:00,21.92,287.111,12.186,8.505,16.907999999999998,398.0,20.9,34.4,0.03,0.75,0.86,0.0,0.0,1,13.95,0.03,38.07,1,-48,26.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.9816
2025-03-09 14:10:15-07:00,21.92,285.70300000000003,11.601,8.463000000000001,17.316,398.0,21.0,34.4,0.01,1.12,1.18,0.0,0.0,1,13.91,0.01,32.77,1,-49,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.3592
2025-03-09 14:11:15-07:00,21.92,281.952,13.32,7.9695,18.096,398.13,20.9,34.4,0.29,1.22,1.24,0.0,0.0,1,14.16,170.71,35.14,1,-47,26.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.5952
2025-03-09 14:12:15-07:00,21.92,280.12600000000003,12.195,8.001000000000001,16.919999999999998,398.16,21.0,34.4,0.17,0.8,1.04,0.0,0.0,1,14.09,48.21,35.01,1,-49,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.024
2025-03-09 14:13:15-07:00,21.92,284.713,12.537,7.9275,16.992,398.06,21.0,34.4,0.06,0.92,1.22,0.0,0.0,1,14.05,13.62,31.65,1,-49,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.1344
2025-03-09 14:14:16-07:00,21.92,286.374,12.465,8.1795,17.148,398.02,21.0,34.4,0.08,0.87,0.98,0.0,0.0,1,14.02,3.85,34.5,1,-49,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.1256
2025-03-09 14:15:16-07:00,21.92,284.66900000000004,11.925,8.137500000000001,17.712,398.01,21.0,34.4,0.25,0.92,0.96,0.0,0.0,1,13.98,1.09,41.22,1,-49,26.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.2784
2025-03-09 14:16:17-07:00,21.92,279.51,12.663,8.4525,16.284,398.0,21.0,34.4,0.1,0.9,1.26,0.0,0.0,1,13.98,0.31,35.29,1,-47,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.9768000000000003
2025-03-09 14:17:17-07:00,21.92,283.52500000000003,13.365,8.253,17.604,398.0,21.0,34.5,0.08,0.71,0.82,0.0,0.0,1,13.95,0.09,33.03,1,-48,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.0888
2025-03-09 14:18:17-07:00,21.92,284.724,13.833,9.093,15.972,398.0,21.0,34.5,0.09,0.49,0.53,0.0,0.0,1,13.95,0.02,32.98,1,-48,24.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5864
2025-03-09 14:19:17-07:00,21.92,276.80400000000003,13.356,8.757,18.791999999999998,398.0,21.0,34.5,0.03,0.31,0.4,0.0,0.0,1,14.19,244.88,38.76,1,-44,26.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.0064
2025-03-09 14:20:17-07:00,21.92,288.72800000000007,13.446,8.893500000000001,17.376,398.0,21.0,34.5,0.04,0.28,0.47,0.0,0.0,1,14.09,69.16,32.56,1,-50,26.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.6992000000000007
2025-03-09 14:21:17-07:00,21.92,283.415,13.995000000000001,8.746500000000001,16.86,398.0,20.9,34.5,0.01,0.16,0.28,0.0,0.0,1,14.05,19.53,31.79,1,-48,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5
2025-03-09 14:22:17-07:00,21.92,280.67600000000004,13.059,8.274000000000001,18.168,398.0,21.0,34.5,0.03,0.55,0.59,0.0,0.0,1,14.02,5.52,31.99,1,-47,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.0736
2025-03-09 14:23:18-07:00,21.92,285.69200000000006,11.979000000000001,7.896,19.212,398.0,21.0,34.4,0.01,0.27,0.28,0.0,0.0,1,13.98,1.56,35.48,1,-48,28.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.0584
2025-03-09 14:24:14-07:00,21.92,284.119,11.862,8.4525,19.104,398.0,20.9,34.5,0.0,0.37,0.58,0.0,0.0,1,13.98,0.49,36.53,1,-48,26.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.1168000000000005
2025-03-09 14:25:14-07:00,21.92,279.939,12.231,8.693999999999999,16.692,398.0,21.0,34.5,0.0,0.85,1.22,0.0,0.0,1,13.95,0.14,33.79,1,-46,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.0184
2025-03-09 14:26:14-07:00,21.92,286.93500000000006,10.539000000000001,8.337000000000002,17.747999999999998,398.0,21.0,34.5,0.0,0.63,0.75,0.0,0.0,1,13.95,0.04,32.59,1,-48,28.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.053599999999999
2025-03-09 14:27:14-07:00,21.92,287.386,11.367,8.4315,16.68,398.0,21.0,34.5,0.11,0.84,0.87,0.0,0.0,1,13.95,0.01,32.38,1,-49,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.008
2025-03-09 14:28:14-07:00,21.92,269.302,10.809,8.379000000000001,17.592,398.0,21.0,34.5,0.07,0.62,0.66,0.0,0.0,1,14.23,277.63,33.7,1,-41,28.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.0144
2025-03-09 14:29:13-07:00,21.92,293.975,11.547,8.484,16.596,398.0,21.0,34.5,0.02,0.71,0.9,0.0,0.0,1,14.09,78.41,36.85,1,-51,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8872000000000004
2025-03-09 14:30:14-07:00,21.92,287.65000000000003,11.645999999999999,8.6835,14.735999999999999,398.0,21.0,34.5,0.03,0.69,1.11,0.0,0.0,1,14.05,22.15,33.05,1,-49,29.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4992
2025-03-09 14:31:14-07:00,21.92,279.22400000000005,13.086,8.2215,15.756,398.0,21.0,34.5,0.01,0.47,0.68,0.0,0.0,1,14.02,6.25,33.25,1,-46,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5272
2025-03-09 14:32:14-07:00,21.92,286.93500000000006,12.366,8.966999999999999,15.947999999999999,398.0,21.0,34.5,0.0,0.51,0.58,0.0,0.0,1,13.98,1.77,33.59,1,-48,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5976
2025-03-09 14:33:14-07:00,21.92,292.17100000000005,13.356,8.620500000000002,16.656,398.0,21.0,34.5,0.02,0.73,0.76,0.0,0.0,1,13.98,0.5,30.67,1,-49,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.9152
2025-03-09 14:34:14-07:00,21.92,290.961,12.816,8.536500000000002,16.619999999999997,398.0,21.0,34.5,0.08,0.75,0.76,0.0,0.0,1,13.95,0.14,36.97,1,-49,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.924
2025-03-09 14:35:14-07:00,21.92,291.148,11.808,8.148,16.68,398.0,21.0,34.5,0.05,0.46,0.47,0.0,0.0,1,13.95,0.04,36.65,1,-50,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.704
2025-03-09 14:36:14-07:00,21.92,284.80100000000004,12.069,8.505,15.623999999999999,398.46,21.0,34.5,0.02,0.29,0.29,0.0,0.0,1,13.91,0.01,32.95,1,-48,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3568
2025-03-09 14:37:14-07:00,21.92,297.0,13.131,9.513000000000002,15.384,398.49,21.0,34.5,0.23,0.51,0.51,0.0,0.0,1,14.16,194.36,30.91,1,-51,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4848000000000003
2025-03-09 14:38:15-07:00,21.92,296.615,12.357000000000001,9.177000000000001,16.043999999999997,398.79,21.0,34.5,0.07,0.69,0.9,0.0,0.0,1,14.09,54.89,32.83,1,-52,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.7607999999999997
2025-03-09 14:39:15-07:00,21.92,290.40000000000003,11.547,9.324000000000002,15.768,398.34,20.9,34.5,0.02,0.78,0.85,0.0,0.0,1,14.05,15.5,36.07,1,-50,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.7776000000000005
2025-03-09 14:40:17-07:00,21.92,294.404,12.267000000000001,8.6415,16.296,398.64,20.9,34.5,0.01,0.73,0.95,0.0,0.0,1,14.02,4.38,38.31,1,-51,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8432
2025-03-09 14:41:17-07:00,21.92,288.398,12.096,9.2925,15.54,398.41,20.9,34.5,0.0,0.74,1.14,0.0,0.0,1,13.98,1.24,36.62,1,-48,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.7
2025-03-09 14:42:17-07:00,21.92,279.09200000000004,11.556000000000001,9.219,15.54,398.76,20.9,34.6,0.0,0.68,0.92,0.0,0.0,1,13.98,0.35,33.19,1,-46,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.652
2025-03-09 14:43:17-07:00,21.92,282.43600000000004,11.799,9.2925,15.035999999999998,398.92,21.0,34.6,0.0,0.55,0.63,0.0,0.0,1,13.95,0.1,31.72,1,-47,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4471999999999996
2025-03-09 14:44:17-07:00,21.92,285.31800000000004,12.231,9.7965,15.131999999999998,398.73,21.0,34.6,0.0,0.49,0.51,0.0,0.0,1,13.95,0.03,34.74,1,-48,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4183999999999997
2025-03-09 14:45:18-07:00,21.91,278.993,12.069,9.555,15.408,398.84,21.0,34.6,0.13,0.8,0.8,0.0,0.0,1,14.19,228.98,33.7,1,-45,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.7216
2025-03-09 14:46:18-07:00,21.91,285.813,13.356,9.177000000000001,15.707999999999998,398.78,21.0,34.5,0.08,0.71,0.89,0.0,0.0,1,14.09,64.67,33.77,1,-48,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.7096
2025-03-09 14:47:18-07:00,21.91,288.486,12.069,8.2425,18.06,398.28,20.9,34.5,0.14,0.49,0.59,0.0,0.0,1,14.05,18.27,35.55,1,-48,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.0040000000000004
2025-03-09 14:48:18-07:00,21.91,289.883,12.6,9.1035,16.116,398.1,21.0,34.5,0.37,0.88,1.04,0.0,0.0,1,14.02,5.16,30.82,1,-49,26.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.9272000000000005
2025-03-09 14:49:18-07:00,21.91,292.545,11.898000000000001,8.6415,16.584,398.03,21.0,34.6,0.35,0.68,1.06,0.0,0.0,1,13.98,1.46,32.49,1,-49,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8608000000000002
2025-03-09 14:50:19-07:00,21.91,285.90100000000007,13.275,8.620500000000002,15.995999999999999,398.01,21.0,34.6,0.15,0.76,0.92,0.0,0.0,1,13.98,0.41,33.5,1,-48,25.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8072
2025-03-09 14:51:19-07:00,21.91,280.104,11.97,8.757,15.239999999999998,398.3,21.0,34.6,0.29,0.81,1.06,0.0,0.0,1,13.95,0.12,32.76,1,-47,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.696
2025-03-09 14:52:19-07:00,21.91,278.927,10.404,9.954,13.752,398.37,21.0,34.6,0.2,0.72,1.07,0.0,0.0,1,13.95,0.03,34.61,1,-47,28.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3264000000000005
2025-03-09 14:53:19-07:00,21.9,286.649,12.312,9.4395,13.860000000000001,398.37,20.9,34.6,0.07,0.69,0.81,0.0,0.0,1,13.91,0.01,36.88,1,-48,27.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3240000000000003
2025-03-09 14:54:20-07:00,21.9,274.021,13.338000000000001,9.0615,15.564,398.13,21.0,34.6,0.02,0.32,0.36,0.0,0.0,1,14.19,207.56,31.75,1,-44,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3688000000000002
2025-03-09 14:55:21-07:00,21.9,287.70500000000004,12.375,8.7045,17.28,398.63,21.0,34.6,0.01,0.33,0.38,0.0,0.0,1,14.09,58.62,43.13,1,-49,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.7200000000000006
2025-03-09 14:56:21-07:00,21.9,285.747,10.332,8.379000000000001,17.592,398.52,20.9,34.6,0.0,0.28,0.29,0.0,0.0,1,14.05,16.56,36.12,1,-48,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.7424
2025-03-09 14:57:21-07:00,21.9,286.022,12.132000000000001,8.106,16.932,398.3,21.0,34.6,0.0,0.2,0.23,0.0,0.0,1,14.02,4.68,35.23,1,-48,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5464
2025-03-09 14:58:21-07:00,21.9,288.365,12.870000000000001,9.418500000000002,14.435999999999998,398.4,21.0,34.6,0.0,0.25,0.26,0.0,0.0,1,13.98,1.32,32.49,1,-48,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0872
2025-03-09 14:59:21-07:00,21.9,289.42100000000005,11.556000000000001,8.757,15.468,398.21,21.0,34.6,0.0,0.11,0.27,0.0,0.0,1,13.98,0.37,33.99,1,-48,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1816000000000004
2025-03-09 15:00:20-07:00,21.9,284.04200000000003,13.374,8.7045,15.36,398.23,20.9,34.6,0.05,0.35,0.41,0.0,0.0,1,13.95,0.11,37.74,1,-46,25.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.352
2025-03-09 15:01:20-07:00,21.9,288.16700000000003,11.520000000000001,9.597000000000001,15.347999999999999,398.46,21.0,34.6,0.06,0.78,0.97,0.0,0.0,1,13.95,0.03,34.26,1,-48,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.6936
2025-03-09 15:02:21-07:00,21.9,263.153,13.122,9.03,16.476,398.81,21.0,34.6,0.09,0.66,0.72,0.0,0.0,1,14.12,169.69,32.79,1,-39,27.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8232
2025-03-09 15:03:21-07:00,21.9,288.37600000000003,13.473,9.6705,15.623999999999999,398.6,21.0,34.7,0.11,0.63,0.65,0.0,0.0,1,14.12,147.07,35.03,1,-48,25.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.6288
2025-03-09 15:04:21-07:00,21.9,289.982,10.881,8.893500000000001,16.32,398.59,21.0,34.7,0.04,0.48,0.61,0.0,0.0,1,14.09,41.54,32.42,1,-49,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.648
2025-03-09 15:05:21-07:00,21.9,296.65900000000005,11.16,8.946,15.12,398.86,20.9,34.6,0.01,0.4,0.54,0.0,0.0,1,14.02,11.73,33.25,1,-51,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3440000000000003
2025-03-09 15:06:21-07:00,21.9,287.00100000000003,9.918,8.337000000000002,16.188,398.95,20.9,34.7,0.0,0.55,0.67,0.0,0.0,1,14.02,3.31,33.84,1,-49,28.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.6776
2025-03-09 15:07:21-07:00,21.9,280.85200000000003,11.187,8.001000000000001,17.447999999999997,398.83,21.0,34.7,0.0,0.47,0.51,0.0,0.0,1,13.98,0.94,34.8,1,-46,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8655999999999993
2025-03-09 15:08:21-07:00,21.9,283.65700000000004,12.15,8.757,16.2,398.94,21.0,34.7,0.0,0.18,0.35,0.0,0.0,1,13.98,0.26,31.2,1,-47,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3840000000000003
2025-03-09 15:09:21-07:00,21.9,290.55400000000003,12.168,9.3765,16.872,398.98,21.0,34.7,0.0,0.38,0.44,0.0,0.0,1,13.95,0.07,32.23,1,-50,27.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.6784
2025-03-09 15:10:16-07:00,21.9,283.73400000000004,12.222,8.778,15.684,398.99,20.9,34.7,0.0,0.86,1.15,0.0,0.0,1,13.95,0.02,35.42,1,-48,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8248
2025-03-09 15:11:16-07:00,21.9,292.743,12.798,9.0405,15.828,399.0,20.9,34.7,0.05,0.54,0.63,0.0,0.0,1,14.16,137.69,33.02,1,-50,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5976
2025-03-09 15:12:16-07:00,21.9,296.90100000000007,12.096,9.1035,15.876,399.0,20.9,34.7,0.03,0.39,0.42,0.0,0.0,1,14.09,38.89,32.33,1,-52,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4872000000000005
2025-03-09 15:13:16-07:00,21.9,290.74100000000004,10.395000000000001,9.4605,14.591999999999999,399.0,20.9,34.7,0.01,0.86,0.87,0.0,0.0,1,14.05,10.98,33.71,1,-49,28.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.6064000000000003
2025-03-09 15:14:16-07:00,21.9,290.433,10.197000000000001,9.681000000000001,15.684,399.0,20.9,34.7,0.02,0.93,1.07,0.0,0.0,1,14.02,3.1,33.43,1,-49,29.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8808000000000002
2025-03-09 15:15:16-07:00,21.9,292.413,11.142000000000001,9.618,15.047999999999998,399.35,21.0,34.7,0.01,0.72,0.8,0.0,0.0,1,13.98,0.88,32.27,1,-50,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5856
2025-03-09 15:16:17-07:00,21.9,289.531,12.321,9.3345,16.476,399.61,21.0,34.7,0.0,0.92,0.95,0.0,0.0,1,13.98,0.25,36.15,1,-49,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.0312
2025-03-09 15:17:18-07:00,21.9,294.052,11.520000000000001,9.8385,15.299999999999999,399.25,20.9,34.8,0.08,1.46,1.47,0.0,0.0,1,13.95,0.07,35.56,1,-50,27.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.228
2025-03-09 15:18:18-07:00,21.9,289.3,10.908,9.702,15.06,399.09,21.0,34.7,0.22,1.05,1.41,0.0,0.0,1,13.95,0.02,32.71,1,-48,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8520000000000003
2025-03-09 15:19:18-07:00,21.9,288.288,10.620000000000001,9.240000000000002,14.58,399.19,20.9,34.7,0.08,0.83,1.15,0.0,0.0,1,13.91,0.01,33.26,1,-47,28.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5800000000000005
2025-03-09 15:20:18-07:00,21.9,295.66900000000004,11.501999999999999,9.7335,16.104,399.26,20.9,34.7,0.03,1.02,1.13,0.0,0.0,1,14.16,142.0,33.34,1,-51,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.0368
2025-03-09 15:21:19-07:00,21.9,293.12800000000004,11.412,8.652000000000001,16.043999999999997,399.29,21.0,34.7,0.07,0.88,1.19,0.0,0.0,1,14.09,40.11,33.67,1,-50,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.9128
2025-03-09 15:22:19-07:00,21.9,288.233,12.078,8.809500000000002,15.288,399.64,20.9,34.7,0.3,0.79,0.94,0.0,0.0,1,14.05,11.33,33.51,1,-49,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.6896000000000004
2025-03-09 15:23:19-07:00,21.9,294.71200000000005,13.194,8.2425,16.247999999999998,399.87,20.9,34.7,0.12,0.6,0.65,0.0,0.0,1,14.02,3.2,33.82,1,-50,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.7295999999999996
2025-03-09 15:24:19-07:00,21.9,289.641,11.079,8.893500000000001,15.636,399.96,21.0,34.7,0.04,0.82,0.84,0.0,0.0,1,13.98,0.9,30.77,1,-49,28.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.7832000000000003
2025-03-09 15:25:19-07:00,21.9,284.361,11.052,8.893500000000001,16.296,399.98,20.9,34.7,0.15,0.86,0.86,0.0,0.0,1,13.98,0.26,32.08,1,-47,29.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.9472
2025-03-09 15:26:21-07:00,21.9,289.23400000000004,12.276000000000002,10.605,14.004,399.99,20.9,34.7,0.3,0.71,0.95,0.0,0.0,1,13.95,0.07,42.53,1,-48,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3688000000000002
2025-03-09 15:27:21-07:00,21.9,292.72100000000006,11.421,9.954,14.243999999999998,400.0,20.9,34.7,0.1,0.36,0.44,0.0,0.0,1,13.95,0.02,32.65,1,-48,28.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1367999999999996
2025-03-09 15:28:21-07:00,21.9,268.367,12.384,9.261000000000001,15.852,400.0,21.0,34.7,0.03,0.46,0.48,0.0,0.0,1,14.26,237.54,31.98,1,-40,26.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5384
2025-03-09 15:29:21-07:00,21.9,287.045,12.393,9.177000000000001,15.623999999999999,400.0,21.0,34.7,0.01,0.51,0.52,0.0,0.0,1,14.12,75.89,33.0,1,-48,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5328
2025-03-09 15:30:21-07:00,21.9,287.70500000000004,12.474,8.988000000000001,15.54,399.88,20.9,34.7,0.0,0.29,0.74,0.0,0.0,1,14.05,21.43,33.96,1,-48,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.34
2025-03-09 15:31:20-07:00,21.9,287.15500000000003,11.862,7.7700000000000005,17.964,399.62,20.9,34.7,0.02,0.28,0.45,0.0,0.0,1,14.02,6.05,32.3,1,-47,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8168
2025-03-09 15:32:20-07:00,21.9,289.586,12.456,8.6625,15.6,399.22,21.0,34.8,0.03,0.45,0.5,0.0,0.0,1,14.02,1.71,34.91,1,-47,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.48
2025-03-09 15:33:20-07:00,21.9,285.648,12.087,9.03,15.732,399.08,21.0,34.7,0.01,0.46,0.6,0.0,0.0,1,13.98,0.48,36.82,1,-46,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5143999999999997
2025-03-09 15:34:21-07:00,21.9,282.12800000000004,13.518,8.757,16.608,399.09,20.9,34.7,0.23,0.79,0.83,0.0,0.0,1,13.95,0.14,34.9,1,-45,25.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.9536000000000002
2025-03-09 15:35:21-07:00,21.9,289.57500000000005,13.536,9.429,13.812,399.03,20.9,34.8,0.13,0.66,0.77,0.0,0.0,1,13.95,0.04,32.37,1,-49,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.2904
2025-03-09 15:36:21-07:00,21.9,263.736,14.166,8.652000000000001,15.647999999999998,399.66,20.9,34.7,0.08,0.53,0.82,0.0,0.0,1,14.16,149.69,36.23,1,-39,24.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5536
2025-03-09 15:37:21-07:00,21.9,284.658,13.05,9.345,15.743999999999998,399.72,21.0,34.8,0.07,0.62,0.92,0.0,0.0,1,14.12,115.94,35.37,1,-47,25.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.6447999999999996
2025-03-09 15:38:21-07:00,21.9,296.065,11.772,9.198,16.452,399.29,20.9,34.8,0.05,0.73,0.84,0.0,0.0,1,14.09,32.74,32.98,1,-51,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8744000000000005
2025-03-09 15:39:21-07:00,21.9,291.324,9.918,8.631,17.112,399.1,20.9,34.8,0.02,0.87,0.91,0.0,0.0,1,14.05,9.25,32.42,1,-49,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.118399999999999
2025-03-09 15:40:21-07:00,21.9,286.99,12.78,9.03,16.224,399.04,21.0,34.8,0.06,0.95,0.96,0.0,0.0,1,14.02,2.61,35.2,1,-48,25.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.0048
2025-03-09 15:41:21-07:00,21.9,289.91600000000005,11.879999999999999,9.5235,14.988,399.01,21.0,34.8,0.02,0.53,0.75,0.0,0.0,1,13.98,0.74,33.4,1,-48,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4216
2025-03-09 15:42:23-07:00,21.9,286.649,11.808,9.9855,14.495999999999999,399.62,20.9,34.8,0.01,0.55,0.62,0.0,0.0,1,13.98,0.21,36.84,1,-48,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3392
2025-03-09 15:43:23-07:00,21.9,280.46700000000004,11.907,9.502500000000001,15.876,399.78,21.0,34.8,0.0,0.61,0.74,0.0,0.0,1,13.95,0.06,34.27,1,-46,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.6632000000000002
2025-03-09 15:44:23-07:00,21.9,281.446,10.332,9.355500000000001,15.864,399.28,20.9,34.8,0.0,0.83,0.87,0.0,0.0,1,13.95,0.02,36.18,1,-46,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.8368000000000007
