DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,129,61,1,-4,6,0,0.00000,0.00000.1,0.1,100305754,AQI
2025-03-01 06:46:57-08:00,23.08,278.564,11.403,9.355500000000001,11.243999999999998,418.74,22.2,33.1,0.31,0.83,0.94,0.0,0.0,1,13.95,134.72,34.26,1,-23,35,2,2,STAT,0,LAT,LON,W,CRC,,2.9128
2025-03-01 06:47:57-08:00,23.09,279.576,10.35,9.7965,9.947999999999999,418.35,22.2,33.1,0.37,0.59,0.63,0.0,0.0,1,13.91,38.05,33.17,1,-23,35,2,1,STAT,0,LAT,LON,W,CRC,,2.4616
2025-03-01 06:48:57-08:00,23.08,281.13800000000003,11.826,9.7965,11.208,418.5,22.2,33.1,0.28,0.61,0.62,0.0,0.0,1,13.87,10.75,30.15,1,-23,33,2,2,STAT,0,LAT,LON,W,CRC,,2.7296
2025-03-01 06:49:57-08:00,23.08,277.057,12.357000000000001,9.880500000000001,10.752,418.68,22.2,33.2,0.27,0.91,1.21,0.0,0.0,1,13.84,3.03,30.31,1,-22,34,2,2,STAT,0,LAT,LON,W,CRC,,2.8784000000000005
2025-03-01 06:50:58-08:00,23.08,276.617,10.503,10.416,10.068,418.89,22.2,33.1,0.35,1.13,1.23,0.0,0.0,1,13.8,0.86,48.66,1,-22,36,2,3,STAT,0,LAT,LON,W,CRC,,2.9175999999999997
2025-03-01 06:51:58-08:00,23.08,286.341,10.206,9.880500000000001,9.804,418.96,22.2,33.1,0.69,1.01,1.04,0.0,0.0,1,13.8,0.24,35.62,1,-24,37,1,2,STAT,0,LAT,LON,W,CRC,,2.7688
2025-03-01 06:52:58-08:00,23.08,279.91700000000003,10.368,10.3215,9.456,418.99,22.2,33.1,0.84,0.97,0.98,0.0,0.0,1,13.77,0.07,31.47,1,-22,36,2,2,STAT,0,LAT,LON,W,CRC,,2.6672000000000002
2025-03-01 06:53:58-08:00,23.07,282.87600000000003,10.935,9.544500000000001,11.592,418.99,22.2,33.1,0.26,0.82,0.82,0.0,0.0,1,13.77,0.02,32.5,1,-23,35,2,2,STAT,0,LAT,LON,W,CRC,,2.9744
2025-03-01 06:54:58-08:00,23.07,278.069,11.691,9.575999999999999,9.9,419.0,22.2,33.1,0.09,0.95,0.95,0.0,0.0,1,13.77,0.01,34.04,1,-21,35,2,1,STAT,0,LAT,LON,W,CRC,,2.74
2025-03-01 06:55:59-08:00,23.07,278.762,11.34,9.302999999999999,11.304,419.08,22.2,33.1,0.49,1.27,1.29,0.0,0.0,1,14.05,240.93,35.32,1,-22,34,1,2,STAT,0,LAT,LON,W,CRC,,3.2768
2025-03-01 06:56:59-08:00,23.07,274.84600000000006,10.791,9.429,11.819999999999999,419.45,22.1,33.1,0.51,1.26,1.33,0.0,0.0,1,13.91,68.04,36.11,1,-20,36,2,3,STAT,0,LAT,LON,W,CRC,,3.372
2025-03-01 06:58:00-08:00,23.06,277.98100000000005,10.520999999999999,10.0695,10.223999999999998,419.6,22.1,33.1,0.28,1.48,1.51,0.0,0.0,1,13.87,19.22,29.74,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,3.2287999999999997
2025-03-01 06:59:00-08:00,23.05,279.62,11.07,9.8385,9.312,419.31,22.1,33.1,0.35,0.89,0.9,0.0,0.0,1,13.87,5.43,30.38,1,-22,34,2,1,STAT,0,LAT,LON,W,CRC,,2.5744000000000002
2025-03-01 07:00:00-08:00,23.03,278.036,11.025,9.302999999999999,12.047999999999998,419.11,22.1,33.1,0.54,0.87,0.88,0.0,0.0,1,13.84,1.53,31.74,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,3.1056
2025-03-01 07:01:00-08:00,23.01,269.093,10.458,9.911999999999999,10.452,419.04,22.1,33.1,0.38,0.91,0.91,0.0,0.0,1,13.8,0.43,30.91,1,-19,35,2,2,STAT,0,LAT,LON,W,CRC,,2.8184000000000005
2025-03-01 07:01:55-08:00,23.0,272.08500000000004,11.088000000000001,9.1875,11.904,419.01,22.2,33.1,0.7,1.05,1.05,0.0,0.0,1,13.8,0.14,35.44,1,-20,34,2,2,STAT,0,LAT,LON,W,CRC,,3.2208000000000006
2025-03-01 07:02:55-08:00,22.99,278.63000000000005,11.879999999999999,9.502500000000001,12.264000000000001,419.01,22.1,33.1,0.44,0.92,0.94,0.0,0.0,1,13.77,0.04,33.41,1,-22,33,2,2,STAT,0,LAT,LON,W,CRC,,3.1888000000000005
2025-03-01 07:03:56-08:00,22.99,276.70500000000004,11.034,9.6075,11.076,419.0,22.1,33.1,0.16,0.43,0.46,0.0,0.0,1,13.77,0.01,31.91,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,2.5592
2025-03-01 07:04:56-08:00,22.99,283.206,11.277,9.681000000000001,11.376,419.0,22.2,33.1,0.37,0.73,0.74,0.0,0.0,1,13.95,162.26,30.12,1,-22,35,2,3,STAT,0,LAT,LON,W,CRC,,2.8592
2025-03-01 07:05:56-08:00,22.99,278.42100000000005,10.341000000000001,9.6495,10.703999999999999,419.0,22.1,33.1,0.62,0.86,1.01,0.0,0.0,1,13.98,162.16,30.5,1,-21,35,1,1,STAT,0,LAT,LON,W,CRC,,2.8288
2025-03-01 07:06:56-08:00,22.99,282.535,10.566,9.7125,9.792,419.0,22.1,33.1,0.55,0.95,1.04,0.0,0.0,1,13.91,45.8,37.43,1,-22,35,1,1,STAT,0,LAT,LON,W,CRC,,2.7184
2025-03-01 07:07:57-08:00,22.99,281.50100000000003,9.972,9.8595,10.116,419.0,22.1,33.1,0.43,0.79,0.94,0.0,0.0,1,13.87,12.93,30.5,1,-22,36,2,1,STAT,0,LAT,LON,W,CRC,,2.6552000000000002
2025-03-01 07:08:57-08:00,22.99,277.904,11.052,10.0905,11.819999999999999,419.0,22.1,33.1,0.3,0.94,0.99,0.0,0.0,1,13.84,3.65,31.82,1,-21,35,3,3,STAT,0,LAT,LON,W,CRC,,3.1159999999999997
2025-03-01 07:09:57-08:00,22.99,279.79600000000005,10.719000000000001,9.575999999999999,11.472,419.0,22.1,33.1,0.39,1.02,1.06,0.0,0.0,1,13.8,1.03,34.51,1,-22,36,2,2,STAT,0,LAT,LON,W,CRC,,3.1104000000000003
2025-03-01 07:10:57-08:00,22.99,286.759,10.610999999999999,9.975,9.947999999999999,419.0,22.1,33.1,0.37,0.81,0.82,0.0,0.0,1,13.8,0.29,29.8,1,-23,36,2,2,STAT,0,LAT,LON,W,CRC,,2.6376
2025-03-01 07:11:58-08:00,22.99,284.25100000000003,10.665,9.9225,11.304,419.0,22.1,33.1,0.34,0.9,1.04,0.0,0.0,1,13.77,0.08,41.13,1,-22,35,1,2,STAT,0,LAT,LON,W,CRC,,2.9808000000000003
2025-03-01 07:12:58-08:00,22.99,280.192,10.971,9.324000000000002,11.639999999999999,419.0,22.1,33.1,0.22,0.52,0.56,0.0,0.0,1,13.77,0.02,32.16,1,-22,36,1,2,STAT,0,LAT,LON,W,CRC,,2.7439999999999998
2025-03-01 07:13:58-08:00,22.99,281.743,11.16,9.534,10.908,419.0,22.1,33.1,0.15,0.58,0.59,0.0,0.0,1,13.73,0.01,35.55,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,2.6456
2025-03-01 07:14:58-08:00,22.99,281.281,11.735999999999999,9.502500000000001,12.036,419.0,22.1,33.1,0.05,0.18,0.22,0.0,0.0,1,13.98,138.08,32.04,1,-22,34,2,2,STAT,0,LAT,LON,W,CRC,,2.5512
2025-03-01 07:15:59-08:00,22.99,282.01800000000003,11.115,9.66,10.356,419.0,22.1,33.1,0.16,0.57,0.61,0.0,0.0,1,13.91,39.0,34.73,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,2.5272
2025-03-01 07:16:59-08:00,22.99,277.156,10.610999999999999,9.114,10.116,419.0,22.1,33.1,0.4,0.55,0.63,0.0,0.0,1,13.87,11.01,37.18,1,-21,35,1,1,STAT,0,LAT,LON,W,CRC,,2.4632
2025-03-01 07:17:59-08:00,22.99,273.46000000000004,11.277,9.009,10.632,419.21,22.1,33.1,0.26,0.8,0.83,0.0,0.0,1,13.84,3.11,34.87,1,-20,36,2,1,STAT,0,LAT,LON,W,CRC,,2.7664
2025-03-01 07:18:59-08:00,22.99,272.27200000000005,10.917000000000002,10.416,9.132,419.07,22.1,33.1,0.6,0.99,1.19,0.0,0.0,1,13.84,0.88,33.69,1,-19,35,2,2,STAT,0,LAT,LON,W,CRC,,2.6184000000000003
2025-03-01 07:20:00-08:00,22.99,276.65000000000003,11.961,10.164,9.612,419.35,22.1,33.1,0.64,1.07,1.2,0.0,0.0,1,13.8,0.25,32.18,1,-21,34,1,2,STAT,0,LAT,LON,W,CRC,,2.7784000000000004
2025-03-01 07:21:00-08:00,22.99,283.78900000000004,10.620000000000001,10.3215,9.66,419.16,22.1,33.2,0.64,1.35,1.39,0.0,0.0,1,13.8,0.07,31.82,1,-23,35,1,2,STAT,0,LAT,LON,W,CRC,,3.0120000000000005
2025-03-01 07:22:00-08:00,22.99,280.368,9.963000000000001,9.954,10.968,419.28,22.1,33.1,0.7,1.17,1.29,0.0,0.0,1,13.77,0.02,39.68,1,-21,35,2,2,STAT,0,LAT,LON,W,CRC,,3.1296
2025-03-01 07:23:00-08:00,22.99,280.69800000000004,10.98,9.3345,11.364,419.1,22.1,33.1,0.64,1.03,1.07,0.0,0.0,1,13.77,0.01,30.61,1,-22,35,1,2,STAT,0,LAT,LON,W,CRC,,3.0968
2025-03-01 07:24:00-08:00,22.98,276.68300000000005,9.54,9.261000000000001,13.415999999999999,419.33,22.1,33.1,0.43,1.08,1.09,0.0,0.0,1,13.98,190.24,30.05,1,-21,35,2,3,STAT,0,LAT,LON,W,CRC,,3.5472
2025-03-01 07:25:00-08:00,22.99,279.24600000000004,10.134,9.502500000000001,11.1,419.27,22.1,33.1,0.64,1.04,1.05,0.0,0.0,1,13.91,53.73,31.49,1,-21,35,2,1,STAT,0,LAT,LON,W,CRC,,3.0520000000000005
2025-03-01 07:26:00-08:00,22.99,284.73500000000007,11.645999999999999,9.996,10.799999999999999,418.45,22.1,33.1,0.68,1.12,1.23,0.0,0.0,1,13.87,15.17,33.35,1,-22,33,2,2,STAT,0,LAT,LON,W,CRC,,3.056
2025-03-01 07:27:01-08:00,22.98,279.367,11.178,9.355500000000001,10.127999999999998,418.16,22.1,33.1,0.82,1.15,1.19,0.0,0.0,1,13.84,4.29,30.55,1,-22,34,2,1,STAT,0,LAT,LON,W,CRC,,2.9455999999999998
2025-03-01 07:28:01-08:00,22.98,273.35,10.332,9.6075,10.572000000000001,418.06,22.1,33.1,0.42,1.0,1.01,0.0,0.0,1,13.8,1.21,33.83,1,-20,35,2,2,STAT,0,LAT,LON,W,CRC,,2.9144000000000005
2025-03-01 07:29:01-08:00,22.98,270.886,10.512,9.7335,10.908,418.02,22.1,33.1,0.16,0.94,0.94,0.0,0.0,1,13.8,0.34,33.38,1,-19,36,3,2,STAT,0,LAT,LON,W,CRC,,2.9336
2025-03-01 07:30:01-08:00,22.97,279.026,10.638,9.555,10.476,418.46,22.1,33.1,0.05,0.64,0.64,0.0,0.0,1,13.8,0.1,30.33,1,-21,36,2,2,STAT,0,LAT,LON,W,CRC,,2.6072
2025-03-01 07:31:01-08:00,22.97,290.059,10.269,9.513000000000002,9.647999999999998,418.24,22.1,33.1,0.02,0.34,0.34,0.0,0.0,1,13.77,0.03,30.08,1,-24,35,2,1,STAT,0,LAT,LON,W,CRC,,2.2016
2025-03-01 07:32:01-08:00,22.97,284.57,10.404,9.954,10.536,418.08,22.1,33.1,0.47,1.04,1.04,0.0,0.0,1,13.77,0.01,33.41,1,-23,34,2,2,STAT,0,LAT,LON,W,CRC,,2.9392000000000005
2025-03-01 07:33:01-08:00,22.97,278.729,10.359,9.681000000000001,9.839999999999998,418.57,22.1,33.1,0.44,1.12,1.12,0.0,0.0,1,13.98,149.2,38.0,1,-22,34,2,1,STAT,0,LAT,LON,W,CRC,,2.864
2025-03-01 07:34:01-08:00,22.95,278.3,11.178,9.964500000000001,9.876,418.85,22.1,33.1,0.27,0.58,0.85,0.0,0.0,1,13.91,42.14,31.89,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,2.4392
2025-03-01 07:35:01-08:00,22.93,271.95300000000003,11.376000000000001,10.300500000000001,10.511999999999999,418.95,22.1,33.1,0.27,0.87,0.96,0.0,0.0,1,13.87,11.9,30.73,1,-20,34,2,2,STAT,0,LAT,LON,W,CRC,,2.7984
2025-03-01 07:36:01-08:00,22.92,279.91700000000003,10.323,10.059000000000001,9.288,418.98,22.0,33.1,0.52,0.96,1.26,0.0,0.0,1,13.84,3.36,33.63,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,2.6256000000000004
2025-03-01 07:37:02-08:00,22.9,281.99600000000004,10.647,9.691500000000001,12.252,418.99,22.0,33.1,0.23,0.51,0.6,0.0,0.0,1,13.84,0.95,31.71,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,2.8584
2025-03-01 07:38:03-08:00,22.89,273.559,11.124,9.2715,9.984,419.0,22.0,33.0,0.45,0.67,1.02,0.0,0.0,1,13.8,0.27,37.44,1,-20,35,2,1,STAT,0,LAT,LON,W,CRC,,2.5328
2025-03-01 07:39:03-08:00,22.89,284.581,9.945,9.302999999999999,10.656,418.84,22.0,33.0,0.62,1.01,1.13,0.0,0.0,1,13.77,0.08,33.55,1,-24,35,2,2,STAT,0,LAT,LON,W,CRC,,2.9392000000000005
2025-03-01 07:40:03-08:00,22.89,277.024,10.368,9.502500000000001,10.511999999999999,418.3,22.0,33.1,0.82,1.22,1.26,0.0,0.0,1,13.77,0.02,30.18,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,3.0784
2025-03-01 07:41:03-08:00,22.89,276.65000000000003,11.061,9.282,10.392,418.54,22.0,33.1,0.55,0.81,0.82,0.0,0.0,1,13.77,0.01,31.3,1,-22,34,2,2,STAT,0,LAT,LON,W,CRC,,2.7264
2025-03-01 07:42:03-08:00,22.89,282.007,11.187,9.198,11.364,418.23,22.0,33.0,0.2,0.38,0.38,0.0,0.0,1,14.09,292.86,31.94,1,-22,34,2,2,STAT,0,LAT,LON,W,CRC,,2.5768000000000004
2025-03-01 07:43:03-08:00,22.89,284.218,11.538,9.261000000000001,11.243999999999998,418.08,22.0,33.1,0.06,0.56,0.56,0.0,0.0,1,13.91,89.39,30.71,1,-23,34,2,2,STAT,0,LAT,LON,W,CRC,,2.6967999999999996
2025-03-01 07:44:04-08:00,22.89,278.344,11.718,9.9225,11.1,418.03,22.0,33.0,0.31,0.79,0.79,0.0,0.0,1,13.87,25.25,37.75,1,-22,34,2,2,STAT,0,LAT,LON,W,CRC,,2.8520000000000003
2025-03-01 07:45:04-08:00,22.89,275.99,10.359,9.681000000000001,10.392,418.01,22.0,33.1,0.33,0.61,0.82,0.0,0.0,1,13.84,7.13,34.04,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,2.5664
2025-03-01 07:46:04-08:00,22.89,276.243,9.675,9.093,10.643999999999998,418.0,22.0,33.0,0.32,0.76,1.0,0.0,0.0,1,13.84,2.01,33.38,1,-21,35,1,2,STAT,0,LAT,LON,W,CRC,,2.7367999999999997
2025-03-01 07:47:04-08:00,22.89,277.77200000000005,10.152,8.9355,11.28,418.0,22.0,33.0,0.39,0.84,1.0,0.0,0.0,1,13.8,0.57,30.11,1,-22,35,1,2,STAT,0,LAT,LON,W,CRC,,2.928
2025-03-01 07:47:59-08:00,22.89,277.365,11.061,8.736,11.652000000000001,417.42,22.0,33.0,0.34,0.54,0.59,0.0,0.0,1,13.77,0.18,46.64,1,-22,34,2,2,STAT,0,LAT,LON,W,CRC,,2.7624000000000004
2025-03-01 07:48:59-08:00,22.89,270.182,10.152,9.0405,11.339999999999998,417.15,22.0,33.0,0.5,0.81,0.82,0.0,0.0,1,13.77,0.05,33.51,1,-21,35,2,2,STAT,0,LAT,LON,W,CRC,,2.916
2025-03-01 07:49:59-08:00,22.89,278.014,9.954,9.072000000000001,10.404,417.05,22.0,33.0,0.32,0.72,0.72,0.0,0.0,1,13.77,0.01,32.1,1,-23,36,2,2,STAT,0,LAT,LON,W,CRC,,2.6568
2025-03-01 07:50:59-08:00,22.89,275.77,11.304,9.534,9.504,417.02,22.0,33.0,0.18,0.73,0.74,0.0,0.0,1,14.05,246.13,32.94,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,2.4848
2025-03-01 07:52:00-08:00,22.89,271.23800000000006,10.467,9.282,9.048,417.01,22.0,33.0,0.5,0.8,0.8,0.0,0.0,1,13.91,69.52,30.56,1,-21,35,2,1,STAT,0,LAT,LON,W,CRC,,2.4496
2025-03-01 07:53:01-08:00,22.89,281.06100000000004,11.43,9.177000000000001,11.292,417.0,22.0,33.0,0.23,0.68,0.68,0.0,0.0,1,13.87,19.63,38.74,1,-23,34,2,2,STAT,0,LAT,LON,W,CRC,,2.8024
2025-03-01 07:54:01-08:00,22.89,272.536,10.242,8.9985,11.315999999999999,417.0,22.0,33.0,0.26,0.77,0.77,0.0,0.0,1,13.84,5.54,33.55,1,-21,35,2,1,STAT,0,LAT,LON,W,CRC,,2.8792
2025-03-01 07:55:01-08:00,22.88,269.709,10.692,8.862,11.7,417.0,22.0,33.0,0.22,0.78,0.78,0.0,0.0,1,13.84,1.57,35.55,1,-21,34,2,2,STAT,0,LAT,LON,W,CRC,,2.964
2025-03-01 07:56:01-08:00,22.89,276.628,11.574,9.093,9.612,416.92,22.0,33.0,0.24,0.66,0.66,0.0,0.0,1,13.8,0.44,29.75,1,-23,33,1,1,STAT,0,LAT,LON,W,CRC,,2.4504
2025-03-01 07:57:01-08:00,22.88,267.278,11.826,8.862,11.004,416.47,22.0,33.0,0.27,0.65,0.65,0.0,0.0,1,13.8,0.12,32.02,1,-20,33,2,2,STAT,0,LAT,LON,W,CRC,,2.7208
2025-03-01 07:58:01-08:00,22.88,279.103,12.429,9.2505,10.692,416.17,22.0,33.0,0.14,0.4,0.4,0.0,0.0,1,13.77,0.04,34.54,1,-23,33,1,1,STAT,0,LAT,LON,W,CRC,,2.4584
2025-03-01 07:59:02-08:00,22.88,275.583,12.249,9.135,10.476,416.06,22.0,33.0,0.28,0.76,0.76,0.0,0.0,1,13.77,0.01,33.55,1,-21,32,1,2,STAT,0,LAT,LON,W,CRC,,2.7032000000000003
2025-03-01 08:00:02-08:00,22.87,265.045,11.673,9.355500000000001,9.804,416.02,22.0,33.0,0.4,0.99,0.99,0.0,0.0,1,14.09,249.86,30.38,1,-19,33,2,1,STAT,0,LAT,LON,W,CRC,,2.7528
2025-03-01 08:01:02-08:00,22.87,274.45000000000005,12.312,8.599499999999999,11.52,416.01,22.0,33.0,0.24,0.86,0.95,0.0,0.0,1,13.95,70.57,32.53,1,-22,32,1,2,STAT,0,LAT,LON,W,CRC,,2.992
2025-03-01 08:02:02-08:00,22.87,275.968,11.898000000000001,9.1035,11.712,416.0,22.0,33.0,0.38,1.1,1.13,0.0,0.0,1,13.87,19.93,33.27,1,-22,33,2,2,STAT,0,LAT,LON,W,CRC,,3.2224000000000004
2025-03-01 08:03:03-08:00,22.87,273.845,11.754000000000001,9.114,10.860000000000001,415.78,22.0,33.0,0.4,0.89,1.15,0.0,0.0,1,13.84,5.63,29.35,1,-22,33,2,2,STAT,0,LAT,LON,W,CRC,,2.8840000000000003
2025-03-01 08:04:02-08:00,22.85,280.98400000000004,11.538,8.9145,11.58,415.27,22.0,33.0,0.24,0.98,1.07,0.0,0.0,1,13.84,1.59,38.96,1,-23,34,1,2,STAT,0,LAT,LON,W,CRC,,3.1000000000000005
2025-03-01 08:05:02-08:00,22.83,275.09900000000005,10.548,8.82,11.784,415.1,21.9,33.1,0.43,1.05,1.29,0.0,0.0,1,13.8,0.45,32.12,1,-22,35,1,2,STAT,0,LAT,LON,W,CRC,,3.1968000000000005
2025-03-01 08:06:02-08:00,22.82,267.135,10.197000000000001,9.198,11.16,415.03,22.0,33.0,0.24,0.52,0.97,0.0,0.0,1,13.8,0.13,31.04,1,-20,35,2,2,STAT,0,LAT,LON,W,CRC,,2.648
2025-03-01 08:07:02-08:00,22.8,276.08900000000006,9.342,9.156,11.16,415.01,22.0,33.0,0.09,0.26,0.42,0.0,0.0,1,13.77,0.04,32.37,1,-23,35,2,2,STAT,0,LAT,LON,W,CRC,,2.4400000000000004
2025-03-01 08:08:03-08:00,22.79,278.047,10.098,8.9145,12.047999999999998,415.0,22.0,33.0,0.03,0.22,0.3,0.0,0.0,1,13.77,0.01,33.33,1,-24,35,2,2,STAT,0,LAT,LON,W,CRC,,2.5856
2025-03-01 08:09:04-08:00,22.79,274.18600000000004,11.007000000000001,9.387,10.884,415.0,22.0,33.0,0.01,0.13,0.32,0.0,0.0,1,14.02,193.68,40.08,1,-23,34,2,2,STAT,0,LAT,LON,W,CRC,,2.2808
2025-03-01 08:10:05-08:00,22.79,280.90700000000004,10.665,9.3345,10.212,414.84,22.0,33.0,0.17,0.34,0.42,0.0,0.0,1,13.91,54.7,36.55,1,-24,34,2,2,STAT,0,LAT,LON,W,CRC,,2.3144
2025-03-01 08:11:05-08:00,22.79,268.47700000000003,9.702,9.397499999999999,10.812,414.3,21.9,33.0,0.11,0.28,0.34,0.0,0.0,1,13.87,15.45,32.28,1,-21,35,2,2,STAT,0,LAT,LON,W,CRC,,2.3864
2025-03-01 08:12:05-08:00,22.79,267.608,10.512,8.883000000000001,10.895999999999999,414.65,22.0,33.0,0.19,0.55,0.57,0.0,0.0,1,13.84,4.36,30.94,1,-21,34,2,2,STAT,0,LAT,LON,W,CRC,,2.6191999999999998
2025-03-01 08:13:05-08:00,22.79,274.395,9.558,9.418500000000002,11.4,414.29,21.9,33.0,0.09,0.36,0.37,0.0,0.0,1,13.84,1.23,33.77,1,-24,35,2,2,STAT,0,LAT,LON,W,CRC,,2.568
2025-03-01 08:14:02-08:00,22.79,270.545,10.125,9.5655,11.243999999999998,414.16,22.0,33.0,0.18,0.52,0.52,0.0,0.0,1,13.8,0.39,36.37,1,-22,34,2,2,STAT,0,LAT,LON,W,CRC,,2.6647999999999996
2025-03-01 08:15:02-08:00,22.79,261.23900000000003,10.062,9.8175,9.996,413.92,21.9,33.0,0.26,0.73,0.73,0.0,0.0,1,13.8,0.11,35.0,1,-19,35,2,2,STAT,0,LAT,LON,W,CRC,,2.5832
2025-03-01 08:16:02-08:00,22.79,281.182,10.232999999999999,9.954,9.972,413.97,21.9,33.0,0.15,0.56,0.56,0.0,0.0,1,13.77,0.03,31.53,1,-24,35,1,2,STAT,0,LAT,LON,W,CRC,,2.4424
2025-03-01 08:17:02-08:00,22.79,270.29200000000003,11.862,8.547,11.556000000000001,413.99,21.9,33.0,0.15,0.49,0.69,0.0,0.0,1,13.77,0.01,30.92,1,-21,32,2,2,STAT,0,LAT,LON,W,CRC,,2.7032000000000003
2025-03-01 08:18:02-08:00,22.79,266.04600000000005,10.854000000000001,9.166500000000001,10.152000000000001,413.91,21.9,33.0,0.07,0.7,0.77,0.0,0.0,1,14.09,333.3,36.05,1,-20,33,2,2,STAT,0,LAT,LON,W,CRC,,2.5904000000000003
2025-03-01 08:19:03-08:00,22.79,277.59600000000006,10.368,9.2715,10.296,413.32,21.9,33.0,0.02,0.65,0.7,0.0,0.0,1,13.95,111.23,35.65,1,-24,35,2,2,STAT,0,LAT,LON,W,CRC,,2.5792
2025-03-01 08:20:03-08:00,22.79,269.016,10.422,9.051,10.26,413.11,21.9,33.0,0.01,0.52,0.63,0.0,0.0,1,13.87,31.41,33.0,1,-22,35,3,2,STAT,0,LAT,LON,W,CRC,,2.468
2025-03-01 08:21:03-08:00,22.79,265.793,10.215,9.282,10.847999999999999,413.04,21.9,33.0,0.16,0.45,0.76,0.0,0.0,1,13.84,8.87,33.04,1,-21,35,2,2,STAT,0,LAT,LON,W,CRC,,2.5296
2025-03-01 08:22:04-08:00,22.79,269.093,10.107000000000001,9.586500000000001,10.860000000000001,413.01,21.9,33.0,0.14,0.61,0.71,0.0,0.0,1,13.84,2.51,29.01,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,2.66
2025-03-01 08:23:04-08:00,22.79,273.57,10.746,8.4105,11.892,413.46,21.9,33.0,0.09,0.54,0.57,0.0,0.0,1,13.8,0.71,30.3,1,-23,33,2,2,STAT,0,LAT,LON,W,CRC,,2.8104
2025-03-01 08:24:04-08:00,22.79,267.82800000000003,10.170000000000002,8.442,11.219999999999999,413.16,21.9,33.0,0.03,0.49,0.5,0.0,0.0,1,13.77,0.2,41.33,1,-21,34,2,2,STAT,0,LAT,LON,W,CRC,,2.6359999999999997
2025-03-01 08:25:04-08:00,22.79,269.72,11.448,8.883000000000001,10.824,413.06,21.9,33.0,0.04,0.24,0.25,0.0,0.0,1,13.77,0.06,31.14,1,-22,33,1,1,STAT,0,LAT,LON,W,CRC,,2.3568000000000002
2025-03-01 08:26:04-08:00,22.79,269.423,11.124,8.7255,11.339999999999998,413.02,21.9,33.0,0.01,0.13,0.13,0.0,0.0,1,13.77,0.02,31.89,1,-22,34,1,2,STAT,0,LAT,LON,W,CRC,,2.372
2025-03-01 08:27:04-08:00,22.78,265.199,9.954,9.051,9.719999999999999,413.01,21.9,33.0,0.25,0.55,0.55,0.0,0.0,1,14.05,214.27,32.08,1,-20,34,2,2,STAT,0,LAT,LON,W,CRC,,2.384
2025-03-01 08:28:05-08:00,22.79,268.719,9.81,9.1245,10.524,413.0,21.9,33.0,0.08,0.69,0.69,0.0,0.0,1,13.95,92.45,34.04,1,-21,34,2,2,STAT,0,LAT,LON,W,CRC,,2.6568
2025-03-01 08:29:06-08:00,22.78,269.038,10.134,9.0195,11.627999999999998,413.0,21.9,33.0,0.03,0.34,0.49,0.0,0.0,1,13.87,26.11,30.62,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,2.5976
2025-03-01 08:30:06-08:00,22.78,266.618,10.610999999999999,8.809500000000002,10.776,413.0,21.9,33.0,0.04,0.35,0.45,0.0,0.0,1,13.84,7.37,32.16,1,-21,34,2,2,STAT,0,LAT,LON,W,CRC,,2.4352
2025-03-01 08:31:06-08:00,22.79,271.72200000000004,9.270000000000001,9.009,11.868,413.0,21.9,33.0,0.01,0.45,0.48,0.0,0.0,1,13.84,2.08,29.96,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,2.7336
2025-03-01 08:32:06-08:00,22.78,267.28900000000004,9.756,9.849000000000002,10.127999999999998,413.0,21.9,33.0,0.0,0.45,0.46,0.0,0.0,1,13.8,0.59,31.7,1,-21,35,2,2,STAT,0,LAT,LON,W,CRC,,2.3855999999999997
2025-03-01 08:33:06-08:00,22.79,272.8,9.234,8.8515,11.4,413.0,21.9,33.0,0.0,0.53,0.67,0.0,0.0,1,13.8,0.17,32.01,1,-23,36,2,2,STAT,0,LAT,LON,W,CRC,,2.704
2025-03-01 08:34:06-08:00,22.78,271.337,9.234,8.6415,11.268,413.0,21.9,33.0,0.16,0.55,0.6,0.0,0.0,1,13.77,0.05,30.41,1,-23,36,3,2,STAT,0,LAT,LON,W,CRC,,2.6936
2025-03-01 08:35:08-08:00,22.78,273.086,11.79,8.9145,12.288,413.0,21.9,33.0,0.05,0.24,0.33,0.0,0.0,1,13.77,0.01,39.64,1,-23,32,2,2,STAT,0,LAT,LON,W,CRC,,2.6496000000000004
2025-03-01 08:36:08-08:00,22.78,259.19300000000004,9.324,8.2215,13.068,413.0,21.9,33.0,0.02,0.18,0.37,0.0,0.0,1,14.05,283.44,32.28,1,-19,36,1,2,STAT,0,LAT,LON,W,CRC,,2.7576
