DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,141,-34,1145484593,138,-6,1498349072,AQI
2025-03-22 01:30:39-07:00,7.44,194.282,5.886,19.0575,21.323999999999998,418.98,8.5,72.3,2.12,5.04,6.03,19.0,STAT,,,,,8.296800000000001
2025-03-22 01:31:39-07:00,7.44,200.59600000000003,7.083,17.514,22.008,418.45,8.5,72.4,2.16,4.82,5.56,18.0,STAT,,,,,8.2576
2025-03-22 01:32:39-07:00,7.43,195.074,7.704000000000001,17.482499999999998,20.868,418.16,8.5,72.6,2.17,4.31,5.75,17.0,STAT,,,,,7.621599999999999
2025-03-22 01:33:39-07:00,7.43,194.89800000000002,7.317000000000001,16.180500000000002,22.188,417.97,8.5,72.7,2.06,4.48,5.51,17.0,STAT,,,,,8.0216
2025-03-22 01:34:40-07:00,7.42,196.086,5.067,17.3145,24.684,417.45,8.5,72.7,2.17,4.55,5.49,18.0,STAT,,,,,8.5768
2025-03-22 01:35:40-07:00,7.4,210.452,5.418,18.039,22.188,417.7,8.5,72.8,2.1,4.21,5.49,18.0,STAT,,,,,7.8056
2025-03-22 01:36:40-07:00,7.36,201.443,5.454,18.753,21.947999999999997,417.89,8.5,72.8,1.85,3.82,4.47,18.0,STAT,,,,,7.4456
2025-03-22 01:37:40-07:00,7.35,200.05700000000002,7.263000000000001,17.9025,20.220000000000002,417.93,8.5,73.0,1.95,3.77,4.59,18.0,STAT,,,,,7.0600000000000005
2025-03-22 01:38:40-07:00,7.34,197.71400000000003,8.748000000000001,19.740000000000002,19.068,417.62,8.5,73.0,1.9,4.5,4.98,17.0,STAT,,,,,7.413600000000001
2025-03-22 01:39:41-07:00,7.34,194.20500000000004,6.9479999999999995,19.068,18.264,417.48,8.5,73.1,2.11,4.45,5.06,18.0,STAT,,,,,7.2128000000000005
2025-03-22 01:40:41-07:00,7.33,198.90200000000002,5.895,19.068,17.892,417.56,8.5,73.3,2.2,4.77,5.17,18.0,STAT,,,,,7.3944
2025-03-22 01:41:41-07:00,7.33,200.98100000000002,6.66,19.509,18.732,417.84,8.5,73.3,2.51,4.68,5.17,18.0,STAT,,,,,7.490399999999999
2025-03-22 01:42:42-07:00,7.33,202.994,5.571000000000001,20.454,18.9,417.95,8.5,73.3,2.51,5.3,5.85,18.0,STAT,,,,,8.02
2025-03-22 01:43:42-07:00,7.32,204.38000000000002,4.923,19.9815,19.032,417.98,8.5,73.3,2.53,5.65,6.9,18.0,STAT,,,,,8.3264
2025-03-22 01:44:42-07:00,7.32,207.87800000000001,5.526,19.5615,21.587999999999997,418.38,8.5,73.2,2.35,4.99,5.55,18.0,STAT,,,,,8.3096
2025-03-22 01:45:43-07:00,7.31,205.76600000000002,5.445,19.761000000000003,21.348,419.11,8.4,73.4,2.23,5.19,6.08,18.0,STAT,,,,,8.4216
2025-03-22 01:46:43-07:00,7.28,199.65,7.542000000000001,19.288500000000003,19.355999999999998,419.14,8.4,73.6,2.25,4.74,5.43,16.0,STAT,,,,,7.6632
2025-03-22 01:47:43-07:00,7.25,200.937,5.3100000000000005,20.685,20.16,419.05,8.4,73.7,2.04,3.94,4.33,17.0,STAT,,,,,7.184
2025-03-22 01:48:44-07:00,7.24,209.11,5.58,22.5225,20.099999999999998,419.42,8.4,73.8,2.25,5.12,5.62,17.0,STAT,,,,,8.116
2025-03-22 01:49:44-07:00,7.24,213.56500000000003,6.129,21.2625,21.204,420.1,8.4,73.7,2.07,4.69,5.74,18.0,STAT,,,,,7.992800000000001
2025-03-22 01:50:45-07:00,7.24,209.616,6.327,21.105000000000004,20.58,420.45,8.4,73.5,2.04,3.83,5.14,17.0,STAT,,,,,7.18
2025-03-22 01:51:45-07:00,7.23,207.262,5.697,20.727,21.887999999999998,419.51,8.3,73.5,1.96,3.38,4.36,18.0,STAT,,,,,7.0816
2025-03-22 01:52:45-07:00,7.23,206.008,7.002000000000001,20.811,22.74,419.18,8.3,73.6,1.94,3.61,4.46,16.0,STAT,,,,,7.436
2025-03-22 01:53:45-07:00,7.23,204.68800000000002,6.345,21.336000000000002,21.444,419.06,8.3,73.5,1.8,3.78,4.58,17.0,STAT,,,,,7.3128
2025-03-22 01:54:45-07:00,7.22,205.00700000000003,8.55,21.703500000000002,21.576,418.62,8.2,73.3,1.75,3.77,4.19,16.0,STAT,,,,,7.3312
2025-03-22 01:55:44-07:00,7.21,205.436,8.181000000000001,21.514499999999998,21.863999999999997,418.22,8.2,73.5,1.49,3.27,3.48,15.0,STAT,,,,,6.9887999999999995
2025-03-22 01:56:44-07:00,7.21,206.745,7.470000000000001,20.097,23.195999999999998,418.08,8.2,73.5,1.61,3.45,4.79,17.0,STAT,,,,,7.3992
2025-03-22 01:57:44-07:00,7.18,206.58000000000004,7.416,19.960500000000003,25.068,418.03,8.2,73.3,1.22,3.38,4.28,17.0,STAT,,,,,7.717600000000001
2025-03-22 01:58:44-07:00,7.15,208.95600000000002,6.021000000000001,20.558999999999997,24.84,417.8,8.1,73.4,1.07,2.83,3.24,18.0,STAT,,,,,7.232
2025-03-22 01:59:45-07:00,7.14,210.353,4.131,20.7585,23.904,417.38,8.1,73.7,1.08,2.4,2.53,18.0,STAT,,,,,6.7008
2025-03-22 02:00:46-07:00,7.13,206.30500000000004,4.158,20.9475,22.331999999999997,417.13,8.2,73.9,1.53,3.26,3.94,18.0,STAT,,,,,7.074399999999999
2025-03-22 02:01:46-07:00,7.13,200.09000000000003,5.715,19.992,22.907999999999998,417.05,8.1,74.0,1.39,3.27,4.19,18.0,STAT,,,,,7.1975999999999996
2025-03-22 02:02:46-07:00,7.13,200.92600000000002,5.553,19.834500000000002,22.212,417.52,8.1,74.1,1.27,2.82,3.24,18.0,STAT,,,,,6.6983999999999995
2025-03-22 02:03:46-07:00,7.12,199.76000000000002,5.787,18.963,23.52,417.42,8.1,74.4,1.08,2.52,2.79,17.0,STAT,,,,,6.72
2025-03-22 02:04:47-07:00,7.11,203.08200000000002,6.336,19.3095,23.063999999999997,417.73,8.1,74.4,1.03,2.38,2.61,17.0,STAT,,,,,6.516799999999999
2025-03-22 02:05:47-07:00,7.09,204.83100000000002,6.354,19.761000000000003,22.284,417.91,8.2,74.6,0.98,2.08,2.16,17.0,STAT,,,,,6.120800000000001
2025-03-22 02:06:47-07:00,7.05,206.591,6.705,17.1885,24.131999999999998,417.89,8.1,74.0,0.99,2.49,2.71,16.0,STAT,,,,,6.8184
2025-03-22 02:07:47-07:00,7.04,204.00600000000003,5.526,18.501,23.291999999999998,417.46,8.1,73.9,1.0,2.16,2.59,18.0,STAT,,,,,6.3864
2025-03-22 02:08:47-07:00,7.03,197.14200000000002,5.895,18.1545,24.708,417.16,8.1,74.0,0.97,2.33,2.65,18.0,STAT,,,,,6.8056
2025-03-22 02:09:47-07:00,7.03,202.04800000000003,6.498,19.383000000000003,23.424,417.06,8.1,73.8,1.03,2.51,2.98,17.0,STAT,,,,,6.6928
2025-03-22 02:10:46-07:00,7.03,217.11800000000002,5.562,19.0365,24.323999999999998,417.02,8.1,74.0,1.31,2.37,2.54,17.0,STAT,,,,,6.7608
2025-03-22 02:11:46-07:00,7.03,205.227,6.282000000000001,19.11,24.336000000000002,417.01,8.1,74.2,1.16,2.61,2.67,16.0,STAT,,,,,6.9552000000000005
2025-03-22 02:12:47-07:00,7.01,203.35700000000003,7.011,18.7845,24.371999999999996,417.0,8.1,74.2,1.05,3.09,3.54,16.0,STAT,,,,,7.346399999999999
2025-03-22 02:13:47-07:00,6.98,202.345,5.49,19.3515,21.732,417.0,8.1,74.4,0.99,2.57,2.84,17.0,STAT,,,,,6.4024
2025-03-22 02:14:47-07:00,6.95,202.103,5.445,19.887,22.428,417.0,8.1,74.3,0.96,2.55,3.01,18.0,STAT,,,,,6.525600000000001
2025-03-22 02:15:43-07:00,6.94,195.536,4.4190000000000005,20.149500000000003,23.279999999999998,417.0,8.0,74.0,0.97,2.52,2.67,18.0,STAT,,,,,6.672
2025-03-22 02:16:44-07:00,6.93,192.544,5.229,18.879,23.916,417.0,8.0,73.9,0.99,2.21,2.26,17.0,STAT,,,,,6.5512
2025-03-22 02:17:44-07:00,6.92,191.004,5.832000000000001,18.837000000000003,25.26,417.0,7.9,74.0,0.8,2.26,2.27,17.0,STAT,,,,,6.86
2025-03-22 02:18:44-07:00,6.92,195.294,7.803,19.992,24.156,416.5,7.9,73.7,0.94,2.13,2.3,16.0,STAT,,,,,6.5352
2025-03-22 02:19:44-07:00,6.91,195.34900000000002,6.210000000000001,18.627,24.887999999999998,416.18,7.9,73.4,0.91,2.19,2.55,16.0,STAT,,,,,6.7296
2025-03-22 02:20:45-07:00,6.86,191.598,7.596,17.839499999999997,23.928,416.06,7.9,73.6,0.66,2.17,2.34,16.0,STAT,,,,,6.5216
2025-03-22 02:21:45-07:00,6.84,191.752,5.157000000000001,18.291000000000004,24.384,416.02,7.9,73.7,0.81,2.29,2.35,17.0,STAT,,,,,6.7088
2025-03-22 02:22:45-07:00,6.83,197.02100000000004,7.839000000000001,18.459,25.992,415.8,7.8,73.4,0.94,2.56,2.57,16.0,STAT,,,,,7.2464
2025-03-22 02:23:45-07:00,6.82,201.828,7.685999999999999,18.732,25.968,415.58,7.8,73.8,0.9,2.27,2.28,15.0,STAT,,,,,7.0096
2025-03-22 02:24:45-07:00,6.81,203.907,6.9030000000000005,18.994500000000002,24.587999999999997,415.4,7.8,74.0,0.95,2.28,2.52,16.0,STAT,,,,,6.7416
2025-03-22 02:25:45-07:00,6.81,218.262,7.335000000000001,20.265,23.279999999999998,415.14,7.8,74.1,0.95,2.48,2.7,15.0,STAT,,,,,6.64
2025-03-22 02:26:45-07:00,6.79,232.47400000000002,7.398000000000001,19.026000000000003,25.668,415.3,7.8,74.0,1.06,2.41,2.54,15.0,STAT,,,,,7.0616
2025-03-22 02:27:45-07:00,6.75,230.109,7.470000000000001,18.102,23.412000000000003,415.1,7.8,74.0,1.02,2.35,2.77,17.0,STAT,,,,,6.5624
2025-03-22 02:28:45-07:00,6.73,222.354,5.769,17.933999999999997,23.76,414.39,7.8,74.3,1.01,2.55,3.43,17.0,STAT,,,,,6.792000000000001
2025-03-22 02:29:45-07:00,6.73,221.61700000000002,6.147,17.3565,23.387999999999998,414.14,7.8,74.2,1.07,2.82,3.13,16.0,STAT,,,,,6.9336
2025-03-22 02:30:46-07:00,6.72,217.393,7.226999999999999,18.6375,22.692,414.28,7.8,74.2,1.23,2.58,2.69,16.0,STAT,,,,,6.6024
2025-03-22 02:31:47-07:00,6.71,208.64800000000002,7.947,18.816000000000003,21.732,414.75,7.8,74.3,1.23,2.46,2.55,15.0,STAT,,,,,6.3144
2025-03-22 02:32:48-07:00,6.71,201.894,7.524,18.312,22.836000000000002,414.91,7.8,74.5,1.08,2.51,3.13,15.0,STAT,,,,,6.575200000000001
2025-03-22 02:33:48-07:00,6.7,195.723,6.615,18.564,21.444,415.19,7.8,74.4,0.96,2.17,3.16,16.0,STAT,,,,,6.0248
2025-03-22 02:34:48-07:00,6.66,199.012,6.66,19.005000000000003,21.192,415.07,7.8,74.0,0.87,2.1,2.51,16.0,STAT,,,,,5.9184
2025-03-22 02:35:48-07:00,6.63,255.28800000000004,6.723,19.477500000000003,21.636,416.4,7.8,74.1,0.96,2.12,3.12,17.0,STAT,,,,,6.023200000000001
2025-03-22 02:36:48-07:00,6.63,222.827,6.992999999999999,19.5615,23.52,416.78,7.7,73.9,1.07,2.27,2.69,16.0,STAT,,,,,6.52
2025-03-22 02:37:48-07:00,6.62,206.61300000000003,8.082,19.4355,22.487999999999996,415.92,7.7,74.1,0.97,2.23,2.44,15.0,STAT,,,,,6.281599999999999
2025-03-22 02:38:48-07:00,6.62,198.77,7.668,19.151999999999997,22.236,415.97,7.7,74.1,0.99,2.41,3.01,16.0,STAT,,,,,6.3752
2025-03-22 02:39:48-07:00,6.62,196.09700000000004,8.325000000000001,20.580000000000002,19.787999999999997,416.07,7.7,74.2,1.0,2.63,3.25,15.0,STAT,,,,,6.061599999999999
2025-03-22 02:40:48-07:00,6.61,197.912,8.235000000000001,19.5195,20.58,416.02,7.7,74.3,1.0,2.55,2.77,15.0,STAT,,,,,6.156
2025-03-22 02:41:49-07:00,6.6,201.78400000000002,7.668,20.580000000000002,19.572,416.01,7.7,74.2,1.27,2.66,3.29,15.0,STAT,,,,,6.042400000000001
2025-03-22 02:42:49-07:00,6.56,203.30200000000002,7.2,20.5275,19.715999999999998,416.0,7.7,74.0,1.1,2.44,2.8,16.0,STAT,,,,,5.895199999999999
2025-03-22 02:43:49-07:00,6.53,201.50900000000001,6.588,19.3725,20.795999999999996,415.96,7.7,73.9,1.3,2.47,2.89,16.0,STAT,,,,,6.135199999999999
2025-03-22 02:44:49-07:00,6.52,196.537,7.173,20.328,22.416,415.44,7.7,73.9,1.1,2.43,2.92,15.0,STAT,,,,,6.4272
2025-03-22 02:45:49-07:00,6.52,199.485,8.433,20.706,22.32,415.16,7.7,73.8,1.03,2.32,2.82,15.0,STAT,,,,,6.32
2025-03-22 02:46:49-07:00,6.51,196.504,7.659,19.6245,21.936,415.17,7.7,73.9,1.38,2.48,3.23,15.0,STAT,,,,,6.3712
2025-03-22 02:47:49-07:00,6.51,197.73600000000002,7.146000000000001,19.1835,22.86,415.71,7.6,73.7,1.25,2.79,3.27,15.0,STAT,,,,,6.804
2025-03-22 02:48:49-07:00,6.5,204.25900000000001,7.2540000000000004,19.929000000000002,22.404,415.9,7.6,73.6,0.79,2.49,2.65,15.0,STAT,,,,,6.4728
2025-03-22 02:49:49-07:00,6.49,214.18100000000004,8.325000000000001,18.889499999999998,21.983999999999998,415.71,7.6,73.9,0.93,2.23,2.78,15.0,STAT,,,,,6.1808
2025-03-22 02:50:49-07:00,6.45,214.18100000000004,6.6690000000000005,19.971,21.192,415.25,7.6,73.8,1.08,2.28,2.65,15.0,STAT,,,,,6.0624
2025-03-22 02:51:50-07:00,6.43,232.82600000000002,6.714,19.918499999999998,23.291999999999998,415.23,7.6,73.7,1.01,2.2,2.41,16.0,STAT,,,,,6.4184
2025-03-22 02:52:50-07:00,6.42,230.901,5.9399999999999995,19.215,23.952,415.08,7.6,73.6,0.91,2.21,2.35,16.0,STAT,,,,,6.558400000000001
2025-03-22 02:53:50-07:00,6.42,230.84600000000003,5.481,20.097,23.52,415.03,7.5,73.8,0.88,2.07,2.65,16.0,STAT,,,,,6.359999999999999
2025-03-22 02:54:50-07:00,6.41,232.21,8.289000000000001,21.0945,21.804000000000002,415.36,7.5,73.9,1.18,2.62,3.28,15.0,STAT,,,,,6.4568
2025-03-22 02:55:50-07:00,6.4,233.02400000000003,7.245000000000001,21.5775,21.156,415.78,7.5,74.1,1.06,2.79,3.27,15.0,STAT,,,,,6.4632000000000005
2025-03-22 02:56:46-07:00,6.38,237.87500000000003,6.102,21.693,19.38,416.46,7.5,74.2,1.05,2.51,3.06,17.0,STAT,,,,,5.884
2025-03-22 02:57:46-07:00,6.34,246.45500000000004,6.795,22.365000000000002,18.131999999999998,417.22,7.5,74.4,1.02,2.95,3.55,16.0,STAT,,,,,5.9864
2025-03-22 02:58:46-07:00,6.32,235.136,6.992999999999999,22.323000000000004,20.483999999999998,417.72,7.6,74.5,1.01,2.77,3.23,15.0,STAT,,,,,6.3128
2025-03-22 02:59:46-07:00,6.32,225.50000000000003,6.084,22.637999999999998,20.363999999999997,417.9,7.5,74.3,1.0,2.72,3.23,16.0,STAT,,,,,6.2488
2025-03-22 03:00:46-07:00,6.31,218.37200000000004,6.633,20.874,22.452,417.97,7.5,74.1,1.08,3.06,4.0,16.0,STAT,,,,,6.938400000000001
2025-03-22 03:01:52-07:00,6.31,213.71900000000002,7.443,20.7795,22.439999999999998,417.99,7.5,74.2,1.3,2.92,3.62,16.0,STAT,,,,,6.824
2025-03-22 03:02:48-07:00,6.31,211.20000000000002,7.685999999999999,20.706,23.220000000000002,417.84,7.5,74.3,1.34,2.48,2.77,15.0,STAT,,,,,6.628000000000001
2025-03-22 03:03:48-07:00,6.31,207.85600000000002,7.848000000000001,19.8765,24.048,417.42,7.5,74.3,1.11,2.3,2.43,14.0,STAT,,,,,6.6495999999999995
2025-03-22 03:04:48-07:00,6.3,205.612,4.842,19.456500000000002,23.808,417.15,7.5,74.5,1.04,2.6,2.64,16.0,STAT,,,,,6.841600000000001
2025-03-22 03:05:48-07:00,6.3,205.04000000000002,4.689,19.509,22.26,417.05,7.5,74.5,1.03,2.6,2.62,17.0,STAT,,,,,6.532000000000001
2025-03-22 03:06:48-07:00,6.28,205.931,6.138000000000001,19.6875,22.787999999999997,417.02,7.5,74.7,1.01,2.38,2.38,16.0,STAT,,,,,6.4616
2025-03-22 03:07:47-07:00,6.27,202.18000000000004,6.363,20.265,22.932,417.24,7.5,74.7,1.21,2.43,2.43,16.0,STAT,,,,,6.5304
2025-03-22 03:08:47-07:00,6.24,205.161,6.4350000000000005,20.664,21.863999999999997,417.73,7.4,74.7,1.36,2.59,2.74,16.0,STAT,,,,,6.4448
2025-03-22 03:09:48-07:00,6.22,203.76400000000004,8.082,20.2545,22.092,417.91,7.5,74.8,1.23,2.79,3.12,15.0,STAT,,,,,6.6504
2025-03-22 03:10:48-07:00,6.22,204.54500000000002,8.109,20.895,21.168,417.97,7.4,74.8,1.17,2.37,2.74,15.0,STAT,,,,,6.1296
2025-03-22 03:11:48-07:00,6.21,204.853,8.379000000000001,19.823999999999998,22.764,417.99,7.4,74.7,1.09,2.15,2.28,15.0,STAT,,,,,6.2728
2025-03-22 03:12:48-07:00,6.21,205.062,6.803999999999999,19.8555,23.291999999999998,418.0,7.4,74.6,1.03,1.98,2.31,15.0,STAT,,,,,6.2424
2025-03-22 03:13:48-07:00,6.21,206.04100000000003,6.597,18.3435,23.844,418.0,7.4,74.8,1.01,2.15,2.37,15.0,STAT,,,,,6.4888
2025-03-22 03:14:48-07:00,6.21,214.48900000000003,6.6690000000000005,17.766000000000002,23.124,418.0,7.4,74.9,1.0,1.76,1.83,15.0,STAT,,,,,6.0328
2025-03-22 03:15:48-07:00,6.21,212.80600000000004,5.724,18.7215,23.831999999999997,418.0,7.4,74.7,0.97,2.07,2.64,16.0,STAT,,,,,6.4224
2025-03-22 03:16:48-07:00,6.21,222.10100000000003,7.128,19.089000000000002,22.584,418.0,7.4,74.9,0.99,2.14,2.41,16.0,STAT,,,,,6.2288
2025-03-22 03:17:50-07:00,6.21,217.437,7.551000000000001,18.711000000000002,22.871999999999996,418.0,7.5,75.0,1.0,2.01,2.1,15.0,STAT,,,,,6.1823999999999995
2025-03-22 03:18:50-07:00,6.21,222.56300000000005,6.165,19.593,17.892,418.62,7.5,75.0,1.0,2.35,2.38,16.0,STAT,,,,,5.4584
2025-03-22 03:19:50-07:00,6.2,235.202,8.73,18.1335,19.656,418.86,7.5,74.8,1.06,2.69,3.69,15.0,STAT,,,,,6.0832
2025-03-22 03:20:50-07:00,6.2,235.268,7.443,18.1965,21.684,418.95,7.5,74.8,0.98,2.64,3.32,16.0,STAT,,,,,6.4488
2025-03-22 03:21:50-07:00,6.2,220.26400000000004,5.958,17.482499999999998,20.88,418.79,7.5,74.5,1.13,2.6,2.83,17.0,STAT,,,,,6.256
2025-03-22 03:22:51-07:00,6.2,210.30900000000003,7.173,17.0625,22.932,418.52,7.5,74.0,0.87,2.09,2.17,16.0,STAT,,,,,6.2584
2025-03-22 03:23:51-07:00,6.2,206.61300000000003,6.687,17.3565,23.88,418.18,7.5,73.9,0.86,2.23,2.48,15.0,STAT,,,,,6.56
2025-03-22 03:24:51-07:00,6.2,201.49800000000002,7.965,16.2435,23.663999999999998,418.06,7.5,74.0,0.83,2.05,2.27,14.0,STAT,,,,,6.3728
2025-03-22 03:25:52-07:00,6.2,198.462,7.973999999999999,16.5585,23.268,417.73,7.5,74.2,1.07,2.14,2.63,15.0,STAT,,,,,6.365600000000001
2025-03-22 03:26:52-07:00,6.19,194.667,6.822,17.451,23.195999999999998,417.26,7.5,73.9,0.92,1.83,2.35,15.0,STAT,,,,,6.1032
2025-03-22 03:27:53-07:00,6.19,192.87400000000002,7.659,17.7975,23.58,416.51,7.5,73.9,0.39,1.61,1.98,16.0,STAT,,,,,6.0040000000000004
2025-03-22 03:28:53-07:00,6.19,194.62300000000002,6.507000000000001,16.17,27.599999999999998,416.18,7.5,73.4,0.61,1.82,2.09,16.0,STAT,,,,,6.976
2025-03-22 03:29:53-07:00,6.19,191.44400000000002,8.126999999999999,17.178,26.255999999999997,415.71,7.4,73.5,0.51,1.4,1.62,14.0,STAT,,,,,6.3712
2025-03-22 03:30:53-07:00,6.18,191.29000000000002,7.128,18.123,23.387999999999998,415.25,7.4,73.3,0.25,1.15,1.22,16.0,STAT,,,,,5.5976
2025-03-22 03:31:53-07:00,6.16,193.90800000000002,7.524,18.081,25.116,414.95,7.3,73.5,0.56,1.54,1.6,15.0,STAT,,,,,6.2552
2025-03-22 03:32:50-07:00,6.13,189.717,8.037,17.482499999999998,24.576,414.63,7.3,73.7,0.18,1.57,1.8,15.0,STAT,,,,,6.171200000000001
2025-03-22 03:33:50-07:00,6.12,190.751,6.849,16.989,25.679999999999996,413.77,7.3,73.6,0.2,1.56,1.67,16.0,STAT,,,,,6.3839999999999995
2025-03-22 03:34:50-07:00,6.11,189.31,7.29,16.9995,25.224,413.27,7.3,73.5,0.65,1.77,2.1,16.0,STAT,,,,,6.460800000000001
2025-03-22 03:35:50-07:00,6.11,188.43000000000004,7.596,17.2305,25.152,413.19,7.3,73.8,0.48,1.54,2.13,16.0,STAT,,,,,6.2624
2025-03-22 03:36:50-07:00,6.11,190.883,7.551000000000001,18.1335,24.215999999999998,413.42,7.3,73.8,0.45,1.38,1.7,15.0,STAT,,,,,5.9472
2025-03-22 03:37:50-07:00,6.11,192.86300000000003,8.046,17.955000000000002,25.295999999999996,413.8,7.3,73.7,0.57,1.52,1.72,15.0,STAT,,,,,6.2752
2025-03-22 03:38:50-07:00,6.11,189.56300000000002,8.226,16.4955,26.171999999999997,413.56,7.3,73.7,0.68,1.73,2.18,14.0,STAT,,,,,6.6184
2025-03-22 03:39:51-07:00,6.1,188.47400000000002,8.126999999999999,16.852500000000003,26.471999999999998,413.52,7.3,73.8,0.6,1.57,1.77,14.0,STAT,,,,,6.5504
2025-03-22 03:40:51-07:00,6.1,186.52700000000002,8.496,16.275000000000002,26.76,413.18,7.2,73.7,0.63,1.53,1.86,14.0,STAT,,,,,6.5760000000000005
2025-03-22 03:41:51-07:00,6.09,193.87500000000003,8.388,16.611,25.644000000000002,413.03,7.2,73.9,0.88,1.58,2.13,14.0,STAT,,,,,6.392800000000001
2025-03-22 03:42:57-07:00,6.08,193.38000000000002,8.370000000000001,16.2435,26.471999999999998,414.23,7.2,74.0,0.68,1.71,2.01,15.0,STAT,,,,,6.6624
2025-03-22 03:43:52-07:00,6.08,206.11800000000002,7.2,16.642500000000002,25.428,414.7,7.2,74.2,0.27,1.18,1.47,15.0,STAT,,,,,6.0296
2025-03-22 03:44:53-07:00,6.05,212.091,6.615,17.1885,23.352,415.07,7.2,74.3,0.71,1.38,1.83,15.0,STAT,,,,,5.7744
2025-03-22 03:45:53-07:00,6.02,203.379,6.228,16.2015,24.563999999999997,415.25,7.2,74.3,0.6,1.92,2.23,15.0,STAT,,,,,6.4488
2025-03-22 03:46:53-07:00,6.01,195.151,7.3709999999999996,17.4195,24.407999999999998,415.4,7.2,74.4,0.74,2.15,2.41,15.0,STAT,,,,,6.6015999999999995
2025-03-22 03:47:53-07:00,6.01,192.654,8.442,17.4405,23.939999999999998,415.17,7.2,74.3,0.84,2.1,2.18,14.0,STAT,,,,,6.468
2025-03-22 03:48:53-07:00,6.0,188.804,7.848000000000001,17.724,25.055999999999997,415.06,7.2,74.2,0.95,1.91,1.93,14.0,STAT,,,,,6.539199999999999
2025-03-22 03:49:53-07:00,6.01,187.13200000000003,8.568,17.2515,26.604000000000003,415.02,7.2,74.2,0.72,1.85,1.86,14.0,STAT,,,,,6.8008000000000015
2025-03-22 03:50:53-07:00,6.0,185.15200000000002,6.156,17.293499999999998,25.992,414.74,7.2,74.2,0.91,2.37,2.81,16.0,STAT,,,,,7.0944
2025-03-22 03:51:53-07:00,6.0,184.25000000000003,6.453,17.661,25.368,414.41,7.2,74.2,0.78,1.75,1.96,15.0,STAT,,,,,6.4736
2025-03-22 03:52:53-07:00,6.0,186.087,6.399,16.9995,24.791999999999998,414.14,7.2,74.3,0.74,1.64,1.78,15.0,STAT,,,,,6.2704
2025-03-22 03:53:53-07:00,6.0,185.62500000000003,5.706,17.860500000000002,22.56,414.44,7.2,74.4,0.65,1.59,1.63,15.0,STAT,,,,,5.784
2025-03-22 03:54:53-07:00,6.0,185.735,7.829999999999999,17.871,22.764,414.8,7.2,74.4,0.85,2.49,2.94,14.0,STAT,,,,,6.5448
2025-03-22 03:55:53-07:00,5.99,187.22,7.389000000000001,19.2045,21.876,414.93,7.2,74.6,0.82,2.61,2.99,15.0,STAT,,,,,6.4632000000000005
2025-03-22 03:56:53-07:00,5.99,186.285,8.658,17.745,22.392,414.98,7.2,74.9,0.76,2.16,2.44,15.0,STAT,,,,,6.2064
2025-03-22 03:57:53-07:00,5.98,188.87,7.884,17.073000000000004,21.528000000000002,415.29,7.2,74.7,0.9,2.12,2.75,15.0,STAT,,,,,6.001600000000002
2025-03-22 03:58:53-07:00,5.98,189.904,9.207,17.198999999999998,23.424,415.75,7.2,74.7,0.87,1.72,1.92,,STAT,,14.0,-1.0,,6.0608
2025-03-22 03:59:53-07:00,5.98,189.937,6.363,16.7055,24.168,415.96,7.2,74.6,0.94,1.8,1.86,,STAT,,15.0,-1.0,,6.273600000000001
2025-03-22 04:00:53-07:00,5.98,186.483,6.462,17.1255,24.744,416.37,7.2,74.6,0.97,1.99,2.01,,STAT,,15.0,-1.0,,6.540800000000001
2025-03-22 04:01:53-07:00,5.97,187.341,5.292,16.642500000000002,26.148,416.78,7.2,74.5,1.02,2.03,2.03,,STAT,,16.0,-1.0,,6.8536
2025-03-22 04:02:54-07:00,5.95,188.63900000000004,4.896000000000001,16.7265,25.668,416.39,7.2,74.6,1.09,2.55,2.82,,STAT,,16.0,-1.0,,7.1736
2025-03-22 04:03:54-07:00,5.94,192.401,7.956,17.430000000000003,24.66,416.53,7.2,74.5,1.03,2.33,3.45,,STAT,,14.0,-1.0,,6.796
2025-03-22 04:04:54-07:00,5.92,195.18400000000003,9.288,17.052,24.012,416.83,7.2,74.3,0.8,2.33,2.82,,STAT,,13.0,-2.0,,6.6664
2025-03-22 04:05:54-07:00,5.91,196.94400000000002,9.063,17.052,25.139999999999997,416.56,7.2,74.1,0.75,2.05,2.45,,STAT,,14.0,-2.0,,6.667999999999999
2025-03-22 04:06:55-07:00,5.9,196.09700000000004,9.360000000000001,18.0285,24.983999999999998,416.2,7.2,74.1,0.92,2.1,2.46,,STAT,,14.0,-2.0,,6.6768
2025-03-22 04:07:55-07:00,5.9,198.924,9.153,16.926000000000002,25.476,416.07,7.2,74.3,1.08,1.84,2.07,,STAT,,14.0,-2.0,,6.567200000000001
2025-03-22 04:08:56-07:00,5.9,198.077,7.137,17.482499999999998,25.644000000000002,416.16,7.2,74.3,1.15,2.25,2.32,,STAT,,15.0,-1.0,,6.928800000000001
2025-03-22 04:09:56-07:00,5.9,194.601,8.586,17.2515,24.42,416.06,7.2,74.1,1.02,1.85,1.91,,STAT,,14.0,-1.0,,6.364000000000001
2025-03-22 04:10:56-07:00,5.9,195.327,7.659,16.0335,25.752,415.52,7.2,73.9,0.93,1.78,2.08,,STAT,,15.0,-1.0,,6.574400000000001
