DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,154,25,-7,-18,6,0,0.00000,0.00000.1,0.1,607869028,170,36,-10,-25,3184901290
2025-06-14 01:08:33,15.1,156.15,15.39,15.55,11.88,424.69,14.9,57.1,2.63,4.76,4.84,0.0,0.0,0,13.2,0.0,25.81,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:09:33,15.1,156.73,15.67,16.33,11.25,424.4,14.9,56.9,2.68,5.0,5.35,0.0,0.0,0,13.2,0.0,29.03,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:10:36,15.1,157.07,15.44,17.03,10.92,424.07,14.9,57.2,2.48,4.94,5.32,0.0,0.0,0,13.2,0.0,25.81,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:11:36,15.1,151.63,15.25,17.32,10.39,424.57,14.9,57.3,2.26,4.41,4.53,0.0,0.0,0,13.2,0.0,22.58,1,-3,,,,,60,LAT,LON,W,CRC,,18.0,1.0,0.0,STAT,
2025-06-14 01:12:31,15.1,153.11,15.22,16.6,9.87,424.83,14.9,57.1,2.82,5.03,5.07,0.0,0.0,0,13.2,0.0,25.81,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:13:31,15.1,155.46,15.75,15.6,11.69,424.94,14.9,57.3,2.84,4.96,5.01,0.0,0.0,0,13.2,0.0,41.94,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:14:31,15.1,150.04,15.65,15.95,10.43,425.21,14.9,57.4,2.69,4.38,4.49,0.0,0.0,0,13.2,0.0,32.26,1,-4,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:15:36,15.1,149.35,16.03,15.83,10.41,425.75,14.9,57.0,2.88,4.82,4.86,0.0,0.0,0,13.2,0.0,35.48,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:16:31,15.1,155.89,16.07,16.14,11.6,425.9,14.9,57.0,2.67,4.69,4.7,0.0,0.0,0,13.2,0.0,29.03,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:17:31,15.1,153.51,16.38,15.59,10.43,425.77,14.9,57.3,2.48,4.14,4.15,0.0,0.0,0,13.2,0.0,38.71,1,-4,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 01:18:31,15.1,152.91,15.98,15.27,10.97,425.92,14.9,57.4,2.84,4.56,4.61,0.0,0.0,0,13.2,0.0,29.03,1,-3,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:19:31,15.1,153.89,14.9,15.01,10.08,425.97,14.9,57.3,2.35,4.43,4.47,0.0,0.0,0,13.2,0.0,25.81,1,-5,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:20:31,15.1,152.77,14.78,16.31,10.86,425.99,14.9,57.2,2.55,4.49,4.69,0.0,0.0,0,13.2,0.0,25.81,1,-4,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:21:31,15.1,151.79,15.05,15.71,10.93,426.0,14.9,57.2,2.36,4.63,4.69,0.0,0.0,0,13.2,0.0,35.48,1,-3,,,,,60,LAT,LON,W,CRC,,19.0,0.0,0.0,STAT,
2025-06-14 01:22:31,15.1,154.35,15.46,15.44,10.38,426.0,14.9,57.2,2.52,4.89,5.16,0.0,0.0,0,13.2,0.0,41.94,1,-3,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:23:31,15.1,154.78,15.56,16.36,9.19,426.0,14.9,57.3,2.81,5.29,5.37,0.0,0.0,0,13.2,0.0,38.71,1,-3,,,,,60,LAT,LON,W,CRC,,18.0,0.0,-1.0,STAT,
2025-06-14 01:24:31,15.1,154.63,14.57,16.62,9.08,426.0,14.9,57.5,2.6,4.72,4.96,0.0,0.0,0,13.2,0.0,29.03,1,-6,,,,,60,LAT,LON,W,CRC,,20.0,0.0,0.0,STAT,
2025-06-14 01:25:32,15.1,166.67,16.04,16.81,8.91,426.41,14.9,57.3,2.64,4.59,5.03,0.0,0.0,0,13.2,0.0,41.94,1,-4,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:26:34,15.1,159.45,16.27,17.56,7.25,426.79,14.9,57.3,2.52,4.94,5.3,0.0,0.0,0,13.2,0.0,25.81,1,-4,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:27:34,15.1,150.99,16.46,16.8,8.71,427.09,14.9,57.4,2.5,4.26,4.82,0.0,0.0,0,13.2,0.0,29.03,1,-2,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:28:34,15.1,164.36,16.06,16.31,9.26,427.64,14.9,57.2,2.37,4.48,4.78,0.0,0.0,0,13.2,0.0,41.94,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:29:34,15.1,171.91,16.33,15.35,9.42,427.87,14.9,57.2,2.63,5.24,5.6,0.0,0.0,0,13.2,0.0,25.81,1,-3,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:30:34,15.1,167.51,15.54,15.54,9.25,427.96,14.9,57.3,2.61,5.51,5.87,0.0,0.0,0,13.2,0.0,29.03,1,-4,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:31:33,15.1,152.91,15.07,15.24,9.41,427.98,14.9,57.4,2.7,5.43,5.64,0.0,0.0,0,13.2,0.0,29.03,1,-2,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:32:33,15.1,171.21,17.38,16.58,9.76,427.99,14.9,57.5,2.68,5.52,5.59,0.0,0.0,0,13.2,0.0,38.71,1,-2,,,,,60,LAT,LON,W,CRC,,19.0,0.0,0.0,STAT,
2025-06-14 01:33:34,15.1,193.42,17.67,17.56,8.45,428.54,14.9,57.6,2.88,5.04,5.06,0.0,0.0,0,13.2,0.0,29.03,1,-2,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:34:34,15.1,181.53,16.32,17.57,8.1,429.29,14.9,57.2,2.6,5.35,5.4,0.0,0.0,0,13.2,0.0,22.58,1,-3,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:35:34,15.1,169.27,17.36,17.6,9.17,429.75,14.9,57.2,2.51,5.15,5.39,0.0,0.0,0,13.2,0.0,29.03,1,-5,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 01:36:35,15.1,153.57,16.37,16.43,9.85,429.68,14.9,57.2,2.35,4.65,4.9,0.0,0.0,0,13.2,0.0,38.71,1,-3,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:37:35,15.1,151.48,16.18,15.86,10.59,428.17,14.9,56.6,2.48,4.92,5.11,0.0,0.0,0,13.2,0.0,29.03,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:38:35,15.1,150.01,15.92,16.67,9.04,426.76,14.9,57.1,2.69,5.43,5.49,0.0,0.0,0,13.2,0.0,25.81,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:39:35,15.1,150.23,16.08,16.02,9.2,426.27,14.9,57.3,2.73,5.07,5.09,0.0,0.0,0,13.2,0.0,25.81,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:40:35,15.1,143.4,15.38,16.27,9.45,426.09,14.9,57.3,3.09,5.85,5.95,0.0,0.0,0,13.2,0.0,38.71,1,-2,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:41:37,15.1,149.72,15.51,16.97,9.95,426.03,14.9,57.2,3.09,5.81,6.44,0.0,0.0,0,13.2,0.0,25.81,1,-3,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:42:37,15.1,151.47,15.32,16.44,9.35,426.1,14.9,57.5,2.65,5.69,6.51,0.0,0.0,0,13.2,0.0,25.81,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:43:37,15.1,153.62,15.45,16.25,9.1,426.44,14.9,57.4,2.22,4.56,4.81,0.0,0.0,0,13.2,0.0,38.71,1,-5,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:44:37,15.1,151.06,15.12,16.41,9.81,426.8,14.9,57.4,2.42,4.52,4.6,0.0,0.0,0,13.2,0.0,29.03,1,-5,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:45:37,15.1,148.9,15.27,15.92,9.28,426.93,14.9,57.4,2.54,4.71,4.74,0.0,0.0,0,13.2,0.0,29.03,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:46:36,15.1,147.59,15.92,15.95,7.97,426.98,14.9,57.5,2.3,5.16,5.17,0.0,0.0,0,13.16,0.0,74.19,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:47:36,15.1,159.43,15.46,15.58,8.91,427.32,14.9,57.5,2.53,5.02,5.31,0.0,0.0,0,13.2,0.0,41.94,1,-4,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:48:36,15.1,156.57,16.33,15.24,9.64,427.76,14.9,57.4,2.72,4.94,5.35,0.0,0.0,0,13.2,0.0,29.03,1,-2,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:49:36,15.1,198.98,20.53,16.85,8.95,427.46,14.9,57.3,2.75,5.34,5.51,0.0,0.0,0,13.2,0.0,25.81,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,-1.0,STAT,
2025-06-14 01:50:37,15.1,225.66,19.76,18.54,7.49,427.16,14.9,57.3,2.73,5.6,5.77,0.0,0.0,0,13.2,0.0,29.03,1,-3,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:51:37,15.1,210.15,17.25,17.97,8.74,427.06,14.9,57.3,2.78,5.18,5.26,0.0,0.0,0,13.2,0.0,41.94,1,-3,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:52:39,15.1,182.15,16.9,16.12,10.67,427.02,14.8,57.2,2.68,5.16,5.38,0.0,0.0,0,13.2,0.0,25.81,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:53:39,15.1,171.73,17.21,16.72,10.38,427.01,14.8,57.4,2.9,5.7,5.85,0.0,0.0,0,13.2,0.0,38.71,1,-4,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 01:54:39,15.1,158.27,16.58,15.32,9.97,427.0,14.8,57.6,2.59,4.99,5.26,0.0,0.0,0,13.2,0.0,25.81,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:55:39,15.1,151.18,16.81,15.77,8.85,427.0,14.8,57.6,2.25,4.44,4.95,0.0,0.0,0,13.2,0.0,29.03,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 01:56:39,15.1,147.78,15.82,16.45,9.29,427.0,14.9,57.4,2.65,4.42,4.88,0.0,0.0,0,13.2,0.0,29.03,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 01:57:34,15.1,148.22,15.18,16.85,9.23,427.0,14.9,57.5,2.7,4.74,5.17,0.0,0.0,0,13.2,0.0,48.39,1,-5,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:58:34,15.1,152.13,15.01,15.89,9.46,427.0,14.9,57.4,2.93,4.74,5.14,0.0,0.0,0,13.2,0.0,29.03,1,-7,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 01:59:35,15.1,154.22,15.52,16.07,10.2,426.65,14.9,57.2,2.54,4.78,4.9,0.0,0.0,0,13.2,0.0,29.03,1,-6,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:00:35,15.1,153.39,15.1,15.53,10.99,426.0,14.8,57.0,2.45,5.16,5.61,0.0,0.0,0,13.2,0.0,38.71,1,-6,,,,,60,LAT,LON,W,CRC,,19.0,0.0,0.0,STAT,
2025-06-14 02:01:35,15.1,153.7,15.42,15.51,11.69,424.81,14.8,57.4,2.68,5.41,5.55,0.0,0.0,0,13.2,0.0,25.81,1,-7,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:02:36,15.1,152.98,15.53,15.54,10.36,424.9,14.8,57.6,2.85,5.28,5.41,0.0,0.0,0,13.2,0.0,25.81,1,-7,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:03:36,15.1,147.24,15.22,15.71,9.97,424.96,14.8,57.2,2.95,5.33,5.43,0.0,0.0,0,13.2,0.0,22.58,1,-4,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:04:36,15.1,141.43,16.05,14.7,11.87,424.76,14.8,56.9,3.12,5.31,5.86,0.0,0.0,0,13.2,0.0,38.71,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:05:36,15.1,143.45,16.21,13.94,12.83,423.33,14.8,56.6,2.8,5.27,5.46,0.0,0.0,0,13.2,0.0,29.03,1,-7,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:06:36,15.1,144.2,16.18,14.41,12.46,422.18,14.8,56.5,2.66,4.82,5.06,0.0,0.0,0,13.2,0.0,22.58,1,-7,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:07:36,15.1,139.69,14.96,14.79,12.07,421.5,14.8,56.8,2.82,5.37,5.75,0.0,0.0,0,13.2,0.0,25.81,1,-5,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:08:36,15.1,138.39,15.29,14.83,12.84,421.57,14.8,57.1,2.67,5.67,5.8,0.0,0.0,0,13.2,0.0,41.94,1,-4,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:09:36,15.1,141.38,15.76,14.77,12.0,421.85,14.8,57.4,2.43,5.0,5.27,0.0,0.0,0,13.2,0.0,25.81,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:10:36,15.1,140.26,16.24,15.61,10.23,422.99,14.8,57.4,2.8,5.16,5.45,0.0,0.0,0,13.2,0.0,29.03,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:11:36,15.1,152.8,16.15,14.91,11.49,424.19,14.8,57.0,2.66,4.98,5.84,0.0,0.0,0,13.2,0.0,29.03,1,-6,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:12:37,15.1,151.15,15.69,14.15,11.93,424.71,14.8,57.5,2.72,4.61,5.05,0.0,0.0,0,13.16,0.0,70.97,1,-6,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:13:37,15.1,150.28,15.89,13.71,11.62,424.9,14.8,57.5,2.91,5.24,5.61,0.0,0.0,0,13.2,0.0,25.81,1,-7,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:14:37,15.1,143.07,14.76,14.06,11.97,424.96,14.8,57.2,2.81,4.65,4.92,0.0,0.0,0,13.2,0.0,25.81,1,-5,,,,,60,LAT,LON,W,CRC,,19.0,0.0,0.0,STAT,
2025-06-14 02:15:37,15.09,142.53,14.75,14.56,11.1,424.76,14.8,57.5,2.58,5.13,5.21,0.0,0.0,0,13.2,0.0,38.71,1,-7,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:16:37,15.09,144.59,15.25,14.26,11.57,424.92,14.8,57.6,2.39,4.8,5.03,0.0,0.0,0,13.2,0.0,25.81,1,-6,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:17:37,15.08,141.5,15.5,13.77,11.76,425.28,14.8,57.5,2.3,4.8,4.9,0.0,0.0,0,13.16,0.0,70.97,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:18:38,15.08,147.96,16.96,12.37,14.11,424.38,14.8,56.0,2.18,4.8,4.94,0.0,0.0,0,13.2,0.0,25.81,1,-8,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 02:19:38,15.07,154.47,15.5,15.04,12.99,422.45,14.8,57.4,2.4,4.92,4.97,0.0,0.0,0,13.2,0.0,38.71,1,-7,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:20:38,15.07,158.85,15.64,14.82,12.77,422.74,14.8,57.2,2.48,4.84,4.85,0.0,0.0,0,13.2,0.0,29.03,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:21:38,15.05,154.77,15.67,14.13,12.23,423.15,14.8,57.2,2.48,5.33,5.64,0.0,0.0,0,13.2,0.0,29.03,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:22:38,15.03,150.36,16.37,14.48,10.79,423.99,14.8,57.6,2.43,5.09,5.91,0.0,0.0,0,13.2,0.0,35.48,1,-5,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 02:23:38,15.01,149.13,15.54,14.27,11.13,425.42,14.8,57.5,2.81,5.66,5.98,0.0,0.0,0,13.2,0.0,41.94,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:24:38,15.0,156.97,15.18,14.08,10.57,426.04,14.8,57.4,2.94,6.14,6.83,0.0,0.0,0,13.2,0.0,29.03,1,-8,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:25:38,15.0,154.15,15.42,12.64,12.75,425.56,14.8,57.2,2.63,5.06,6.46,0.0,0.0,0,13.2,0.0,25.81,1,-6,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:26:39,15.0,149.93,15.18,13.51,11.61,424.79,14.8,57.2,2.45,4.66,5.36,0.0,0.0,0,13.2,0.0,29.03,1,-5,,,,,60,LAT,LON,W,CRC,,19.0,0.0,0.0,STAT,
2025-06-14 02:27:39,15.0,148.09,15.73,13.59,11.28,424.28,14.8,57.3,2.56,3.89,4.11,0.0,0.0,0,13.2,0.0,25.81,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:28:41,15.0,146.39,16.27,14.13,10.71,424.1,14.8,57.2,2.31,4.21,4.34,0.0,0.0,0,13.2,0.0,25.81,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:29:41,15.0,141.87,15.97,14.27,10.7,424.03,14.8,57.3,2.7,4.69,4.88,0.0,0.0,0,13.2,0.0,25.81,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:30:41,15.0,141.78,15.83,14.59,11.04,424.01,14.8,57.4,2.48,4.25,5.16,0.0,0.0,0,13.2,0.0,41.94,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:31:41,15.0,140.5,15.67,14.04,11.79,424.0,14.8,57.2,2.53,4.84,5.22,0.0,0.0,0,13.2,0.0,25.81,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:32:41,15.0,139.56,15.62,14.01,10.62,424.5,14.8,57.4,2.53,5.04,5.16,0.0,0.0,0,13.2,0.0,22.58,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:33:40,15.0,134.95,16.43,14.06,10.46,425.44,14.8,57.3,2.43,4.48,4.76,0.0,0.0,0,13.2,0.0,29.03,1,-5,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 02:34:41,15.0,130.47,15.71,13.41,12.17,426.45,14.8,57.3,2.35,4.16,4.97,0.0,0.0,0,13.2,0.0,38.71,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:35:41,15.0,133.36,15.72,13.79,11.4,426.65,14.8,57.2,2.6,4.51,4.94,0.0,0.0,0,13.2,0.0,29.03,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:36:41,15.0,132.17,16.47,14.07,9.96,426.33,14.8,57.3,2.8,4.49,4.91,0.0,0.0,0,13.2,0.0,29.03,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 02:37:41,15.0,131.23,15.8,13.66,10.94,426.12,14.8,57.3,2.25,3.7,3.83,0.0,0.0,0,13.2,0.0,25.81,1,-7,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:38:41,15.0,126.76,15.32,13.81,10.1,426.04,14.8,57.4,2.85,5.21,5.26,0.0,0.0,0,13.2,0.0,38.71,1,-5,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:39:41,15.0,129.97,15.4,14.36,9.3,426.01,14.8,57.4,2.78,5.38,5.53,0.0,0.0,0,13.2,0.0,22.58,1,-5,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:40:41,15.0,133.36,14.98,14.06,10.55,426.5,14.8,57.2,2.87,5.96,6.08,0.0,0.0,0,13.2,0.0,25.81,1,-4,,,,,60,LAT,LON,W,CRC,,19.0,0.0,0.0,STAT,
2025-06-14 02:41:42,15.0,133.83,15.81,14.16,9.75,426.22,14.8,57.4,2.45,4.49,4.61,0.0,0.0,0,13.2,0.0,25.81,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:42:42,15.0,138.8,15.68,14.37,9.89,426.08,14.8,57.5,2.74,5.09,6.14,0.0,0.0,0,13.2,0.0,38.71,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:43:43,15.0,134.85,16.01,14.92,8.7,426.57,14.8,57.5,2.55,5.47,6.65,0.0,0.0,0,13.2,0.0,58.06,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:44:43,15.0,131.61,16.26,14.59,10.23,426.85,14.8,57.8,2.61,5.25,5.91,0.0,0.0,0,13.2,0.0,29.03,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:45:43,15.0,133.25,15.83,14.26,9.49,426.95,14.8,57.6,2.45,5.23,5.49,0.0,0.0,0,13.2,0.0,29.03,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:46:43,15.0,134.97,15.34,15.0,9.08,426.33,14.8,57.8,2.39,5.08,5.4,0.0,0.0,0,13.2,0.0,38.71,1,-7,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:47:43,15.0,135.3,16.58,13.9,10.72,426.66,14.8,57.7,2.24,4.76,5.21,0.0,0.0,0,13.2,0.0,29.03,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 02:48:42,15.0,137.63,15.41,14.75,10.16,426.59,14.8,57.7,2.52,4.61,4.76,0.0,0.0,0,13.2,0.0,25.81,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:49:42,14.99,139.1,16.12,13.93,12.36,426.21,14.8,57.7,2.37,5.24,5.29,0.0,0.0,0,13.2,0.0,29.03,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 02:50:42,14.98,142.55,15.39,14.2,10.57,426.07,14.8,57.9,2.45,5.24,5.26,0.0,0.0,0,13.2,0.0,25.81,1,-7,,,,,60,LAT,LON,W,CRC,,17.0,1.0,0.0,STAT,
2025-06-14 02:51:43,14.97,138.71,14.77,13.51,12.08,426.64,14.8,58.1,2.18,5.37,5.46,0.0,0.0,0,13.2,0.0,35.48,1,-5,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:52:43,14.95,140.51,14.65,13.54,11.61,426.95,14.8,58.2,2.56,5.49,5.52,0.0,0.0,0,13.2,0.0,29.03,1,-6,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 02:53:44,14.94,139.27,15.37,13.68,10.66,427.53,14.8,58.2,2.28,4.76,4.96,0.0,0.0,0,13.2,0.0,25.81,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:54:44,14.91,143.73,15.64,13.61,11.6,427.83,14.7,58.2,2.49,5.08,5.66,0.0,0.0,0,13.2,0.0,25.81,1,-7,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:55:44,14.91,140.85,15.51,13.9,10.94,427.94,14.7,58.1,2.64,5.11,5.46,0.0,0.0,0,13.2,0.0,38.71,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:56:44,14.9,156.59,15.9,13.97,11.02,427.98,14.7,58.1,2.49,4.73,4.84,0.0,0.0,0,13.2,0.0,32.26,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 02:57:44,14.9,165.08,16.37,14.52,9.57,427.99,14.7,58.0,2.35,4.69,4.83,0.0,0.0,0,13.2,0.0,29.03,1,-7,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 02:58:45,14.9,156.18,16.04,14.63,9.36,428.0,14.7,58.1,2.77,4.64,4.81,0.0,0.0,0,13.2,0.0,29.03,1,-7,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 02:59:40,14.9,151.85,16.13,14.31,9.12,428.0,14.7,58.0,2.36,4.76,4.93,0.0,0.0,0,13.2,0.0,25.81,1,-8,,,,,60,LAT,LON,W,CRC,,17.0,1.0,0.0,STAT,
2025-06-14 03:00:40,14.9,146.47,15.18,14.84,9.64,428.0,14.7,58.1,2.58,4.81,4.86,0.0,0.0,0,13.2,0.0,25.81,1,-6,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 03:01:40,14.9,145.93,16.15,14.81,10.4,428.0,14.7,58.3,2.84,5.47,5.77,0.0,0.0,0,13.2,0.0,38.71,1,-7,,,,,60,LAT,LON,W,CRC,,15.0,1.0,0.0,STAT,
